community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members
114,9,0.4998487214792887,0.07999221060197609,0.2222222222222222,酗酒 抽烟 吸烟 吸毒 上瘾 沉迷 戒烟 赌博 熬夜,上瘾 熬夜 赌博 沉迷 戒烟 吸毒 酗酒 抽烟,抽烟 上瘾 戒烟 吸毒 吸烟 熬夜 酗酒 沉迷 赌博,酗酒 抽烟 吸烟 吸毒 上瘾 沉迷 戒烟 赌博 熬夜
115,3,0.5705704229714375,0.2624877774802178,0.0,高空 空中 上空,空中 上空 高空,空中 上空 高空,高空 空中 上空
116,2,0.5274311851515892,0.26536529338418835,0.0,上网 网上,网上 上网,网上 上网,上网 网上
117,59,0.49791219690981353,0.09599903681140977,0.3050847457627119,衬衣 衬衫 毛衣 大衣 上衣 裙子 外套 裤子 衣服 袜子 短裤 围巾,蚊帐 睡袋 时装 水壶 被子 项链 打扮 发型,背包 背心 枕头 拖鞋 穿 婚纱 内衣 睡袋 纽扣 球鞋 毛衣 穿着,衬衣 衬衫 毛衣 大衣 上衣 裙子 外套 裤子 衣服 袜子 短裤 围巾 西装 牛仔裤 鞋 拖鞋 羽绒服 皮鞋 凉鞋 领带 内衣 背心 穿着 雨衣 球鞋 礼服 旗袍 毯子 手套 毛巾 高跟鞋 服装 被子 穿 帽子 皮包 睡袋 靴子 款式 蚊帐 纽扣 手帕 书包 项链 拉锁 枕头 服饰 口罩 外衣 婚纱 制服 背包 水壶 地毯 发型 装扮 皮带 打扮 时装
118,25,0.49009539699672455,0.037196478346298016,0.4,判决 法院 上诉 诉讼 起诉 法庭 裁决 裁定 仲裁 驳回 被告 审判,判处 官司 控告 被告 原告 判 案件 司法,驳回 调解 判 裁决 裁判 裁定 不服 法庭 法官 审判 起诉 判处,判决 法院 上诉 诉讼 起诉 法庭 裁决 裁定 仲裁 驳回 被告 审判 原告 法官 控告 官司 案件 判处 赔偿 索赔 判 司法 裁判 调解 不服
119,8,0.47336403228071483,0.06844313702195165,0.125,旷课 上课 加班 补课 开夜车 下课 偷懒 迟到,加班 偷懒 补课 上课 迟到 开夜车 下课 旷课,开夜车 偷懒 旷课 上课 加班 补课 迟到 下课,旷课 上课 加班 补课 开夜车 下课 偷懒 迟到
120,3,0.595911855298952,0.3186207573068115,0.0,下调 上调 调,调 下调 上调,上调 调 下调,下调 上调 调
121,26,0.4848971648934732,0.034387441364472686,0.34615384615384615,列车 火车 公交车 公共汽车 电车 慢车 车站 车厢 卧铺 车票 巴士 大巴,乘坐 搭乘 车票 车厢 客运 地铁站 出租车 上车,客运 乘车 出租车 缆车 火车 地铁 快车 站台 上车 大巴 搭乘 公共汽车,列车 火车 公交车 公共汽车 电车 慢车 车站 车厢 卧铺 车票 巴士 大巴 乘客 地铁 缆车 出租车 乘车 乘坐 快车 搭乘 上车 地铁站 客运 特快 站台 车上
122,4,0.48408467094886287,0.14013039882946912,0.0,此 该 这些 上述,这些 该 此 上述,此 上述 这些 该,此 该 这些 上述
123,3,0.4926146485095646,0.16579594409332468,0.0,挨家挨户 上门 敲门,敲门 挨家挨户 上门,上门 敲门 挨家挨户,挨家挨户 上门 敲门
124,5,0.45849186345770504,0.04679292205354433,0.2,限制 限定 限 局限 上限,局限 限制 上限 限 限定,上限 局限 限 限定 限制,限制 限定 限 局限 上限
125,3,0.5514420272218878,0.271016582931891,0.0,下 之下 背景,背景 之下 下,背景 下 之下,下 之下 背景
126,6,0.4817308321200751,0.13866658230501144,0.16666666666666666,农村 乡村 城乡 乡下 基层 下乡,乡下 城乡 基层 下乡 乡村 农村,下乡 乡下 乡村 城乡 农村 基层,农村 乡村 城乡 乡下 基层 下乡
127,3,0.3938124360534292,-0.03899399874064726,0.6666666666666666,召集 下令 征求,下令 征求 召集,下令 征求 召集,召集 下令 征求
128,4,0.4888583854412761,0.07499932036639342,0.25,下决心 发誓 执意 打算,打算 执意 发誓 下决心,执意 打算 发誓 下决心,下决心 发誓 执意 打算
129,4,0.5546647806800687,0.2302725578856693,0.0,工夫 功夫 下功夫 力气,力气 下功夫 功夫 工夫,功夫 下功夫 力气 工夫,工夫 功夫 下功夫 力气
130,13,0.49844657634232886,0.0696568909182734,0.3076923076923077,辞职 辞退 免职 罢免 离职 解雇 开除 撤换 辞呈 解散 下台 公职,下台 辞 解散 公职 解雇 撤换 离职 罢免,撤换 下台 开除 罢免 解散 辞退 辞职 公职 辞呈 辞 免职 离职,辞职 辞退 免职 罢免 离职 解雇 开除 撤换 辞呈 解散 下台 公职 辞
131,4,0.43669426921532994,0.02327937792194379,0.5,下场 结局 后果 出局,出局 后果 结局 下场,下场 后果 出局 结局,下场 结局 后果 出局
132,4,0.4890524312747362,0.10328174260447053,0.0,泻 下坠 坠 泄,泄 坠 下坠 泻,下坠 坠 泄 泻,泻 下坠 坠 泄
133,6,0.48721861757011653,0.10475260426488435,0.0,失业 就业 下岗 求职 农民工 失业率,农民工 下岗 失业率 求职 就业 失业,下岗 就业 求职 农民工 失业率 失业,失业 就业 下岗 求职 农民工 失业率
134,3,0.477766017406656,0.1367153879926938,0.0,出手 下手 阔绰,阔绰 下手 出手,出手 阔绰 下手,出手 下手 阔绰
135,18,0.44724837247510013,-0.0026594488610359487,0.3888888888888889,玩耍 溜达 玩儿 散步 打牌 遛 跳舞 晒太阳 转悠 下棋 侃大山 串门,打仗 晒太阳 交朋友 散步 串门 打架 打牌 晃荡,交朋友 晒太阳 串门 跳舞 玩儿 捉迷藏 侃大山 逛 遛 玩耍 转悠 打仗,玩耍 溜达 玩儿 散步 打牌 遛 跳舞 晒太阳 转悠 下棋 侃大山 串门 逛 打架 捉迷藏 晃荡 交朋友 打仗
136,3,0.412697526909991,-0.04912092037824461,0.3333333333333333,跳槽 下海 外企,外企 下海 跳槽,外企 跳槽 下海,跳槽 下海 外企
137,3,0.44966006577822304,0.07459035134430568,0.0,落 落下 下落,下落 落下 落,落下 落 下落,落 落下 下落
138,8,0.46566923228061424,-0.02207543957236078,0.25,网页 网址 下载 网站 主页 登录 浏览 搜索,登录 搜索 浏览 下载 网站 网址 主页 网页,网址 登录 网站 网页 浏览 搜索 主页 下载,网页 网址 下载 网站 主页 登录 浏览 搜索
139,11,0.5399710437206442,0.1447623605716741,0.09090909090909091,阴天 下雨 晴天 下雪 晴朗 刮风 多云 晴 雨 打雷 风和日丽,雨 晴 打雷 风和日丽 多云 刮风 晴朗 下雪,刮风 打雷 晴 晴天 晴朗 多云 雨 风和日丽 阴天 下雪 下雨,阴天 下雨 晴天 下雪 晴朗 刮风 多云 晴 雨 打雷 风和日丽
140,11,0.4826976483583249,0.10680461114114183,0.18181818181818182,说不上 谈不上 难说 好说 不算 很难说 不见得 不一定 不用说 没什么 不,不算 不 没什么 不用说 不一定 好说 很难说 不见得,谈不上 不 不算 很难说 不一定 不见得 不用说 没什么 说不上 难说 好说,说不上 谈不上 难说 好说 不算 很难说 不见得 不一定 不用说 没什么 不
141,1,,0.0,0.0,不为人知,不为人知,不为人知,不为人知
142,16,0.5053039958212614,0.054922599144194915,0.375,随后 之后 此后 然后 其后 后 后来 以后 紧接着 接着 不久 过后,稍后 接下来 继而 于是 后来 其后 过后 以后,不久 后 以后 后来 然后 于是 稍后 紧接着 其后 接下来 之后 此后,随后 之后 此后 然后 其后 后 后来 以后 紧接着 接着 不久 过后 于是 稍后 接下来 继而
143,2,0.45372622873798174,0.07609618017161404,0.0,敬而远之 不了了之,不了了之 敬而远之,不了了之 敬而远之,敬而远之 不了了之
144,5,0.5229305889931228,0.18814922590221625,0.0,予以 不予 加以 给予 酌情,给予 加以 酌情 不予 予以,酌情 不予 给予 加以 予以,予以 不予 加以 给予 酌情
145,10,0.482232757075865,0.09156784730789101,0.2,比不上 比起 逊色 相比 比 要强 要好 不亚于 不如 媲美,要强 媲美 相比 要好 不亚于 不如 逊色 比起,不如 媲美 比 比不上 逊色 要强 要好 相比 不亚于 比起,比不上 比起 逊色 相比 比 要强 要好 不亚于 不如 媲美
146,2,0.539593931791565,0.18576551532257962,0.0,起劲 不亦乐乎,起劲 不亦乐乎,起劲 不亦乐乎,起劲 不亦乐乎
147,4,0.4558892914830805,0.054570079498368666,0.25,半信半疑 恍然大悟 不以为然 会意,恍然大悟 半信半疑 会意 不以为然,半信半疑 恍然大悟 不以为然 会意,半信半疑 恍然大悟 不以为然 会意
148,39,0.45753886900454194,-0.03519067707258721,0.717948717948718,确实 也 却 反倒 的确 似乎 竟然 居然 倒是 依然 固然 显然,好像 虽 照样 不但 真的 就 反而 未必,实在 仍然 不但 却 就 真的 也 简直 仍旧 竟 无疑 似乎,确实 也 却 反倒 的确 似乎 竟然 居然 倒是 依然 固然 显然 仍然 终究 反而 果真 都 仍旧 果然 真的 依旧 恐怕 肯定 竟 还 简直 也许 不但 好像 实在 着实 明明 照样 未必 就 虽 无疑 同样 未免
149,1,,0.0,0.0,不便,不便,不便,不便
150,6,0.466380916470535,0.06371469882140675,0.16666666666666666,值钱 贵重 稀罕 昂贵 贵 不值,不值 稀罕 昂贵 贵 贵重 值钱,不值 稀罕 贵 昂贵 贵重 值钱,值钱 贵重 稀罕 昂贵 贵 不值
151,5,0.5174020695020027,0.15593093868018815,0.4,犹豫 迟疑 犹豫不决 观望 不假思索,观望 不假思索 迟疑 犹豫不决 犹豫,犹豫不决 犹豫 观望 迟疑 不假思索,犹豫 迟疑 犹豫不决 观望 不假思索
152,13,0.47476329507154486,-0.010080915500399395,0.46153846153846156,必然 难免 势必 必定 免不了 不免 不可避免 会 迟早 都会 注定 或多或少,迟早 必定 否则 不免 会 或多或少 不可避免 势必,会 不免 否则 或多或少 不可避免 必定 免不了 必然 势必 都会 迟早 难免,必然 难免 势必 必定 免不了 不免 不可避免 会 迟早 都会 注定 或多或少 否则
153,14,0.4915299441072274,0.06519531884048356,0.35714285714285715,从未 从没 不曾 从来不 从不 从来 没有 没 未 决不 再也 尚未,尚未 毫不 未 决不 再也 不再 从来 没,不再 不曾 未 没 再也 从未 从来 从没 没有 从不 从来不 毫不,从未 从没 不曾 从来不 从不 从来 没有 没 未 决不 再也 尚未 毫不 不再
154,9,0.5472656056362732,0.21370675295596592,0.0,不许 允许 不准 严禁 禁止 擅自 准许 私自 容许,容许 严禁 准许 擅自 私自 不许 禁止 不准,私自 不准 严禁 容许 允许 不许 擅自 准许 禁止,不许 允许 不准 严禁 禁止 擅自 准许 私自 容许
155,5,0.5331444050298361,0.126317704844266,0.2,有益 有利 有害 不利 有用,有用 不利 有害 有利 有益,不利 有益 有用 有利 有害,有益 有利 有害 不利 有用
156,6,0.5522086715219222,0.19591499743792992,0.0,有利于 有助于 便于 不利于 以便 旨在,旨在 以便 便于 不利于 有利于 有助于,以便 有助于 不利于 便于 旨在 有利于,有利于 有助于 便于 不利于 以便 旨在
157,17,0.48912486776840275,0.03181773540682341,0.47058823529411764,奇特 奇妙 怪异 奇怪 古怪 新奇 神奇 有趣 离奇 不可思议 神秘 稀奇,惊险 微妙 稀奇 奇怪 不可思议 搞笑 深奥 神秘,古怪 滑稽 微妙 稀奇 新奇 搞笑 离奇 深奥 有趣 奇妙 怪异 奇怪,奇特 奇妙 怪异 奇怪 古怪 新奇 神奇 有趣 离奇 不可思议 神秘 稀奇 搞笑 滑稽 惊险 深奥 微妙
158,8,0.5324752789242897,0.1665526339141338,0.125,在乎 在意 不在乎 介意 计较 理会 无所谓 顾及,顾及 无所谓 理会 计较 介意 不在乎 在意 在乎,不在乎 计较 无所谓 理会 顾及 在乎 介意 在意,在乎 在意 不在乎 介意 计较 理会 无所谓 顾及
159,5,0.49904187567481273,0.05626383979833203,0.4,惨痛 惨重 惨 沉重 不堪,不堪 沉重 惨重 惨 惨痛,不堪 惨 惨痛 惨重 沉重,惨痛 惨重 惨 沉重 不堪
160,29,0.4874923237083881,0.0787493770365679,0.27586206896551724,非常 很 极为 十分 极其 比较 相当 格外 更加 越发 多么 越来越,过于 最 不够 不怎么 十分 多么 无比 颇,越发 越来越 尤为 太 很 不够 愈来愈 无比 更 最 极 挺,非常 很 极为 十分 极其 比较 相当 格外 更加 越发 多么 越来越 愈来愈 分外 挺 尤为 太 无比 蛮 过于 不怎么 更 极度 异常 颇 极 不够 最 越
161,3,0.36346318379418047,-0.04754276471954203,0.6666666666666666,有限 不大 合伙,不大 合伙 有限,不大 有限 合伙,有限 不大 合伙
162,17,0.46659223027245655,0.010378388600083506,0.47058823529411764,没意思 没劲 好玩儿 别扭 好看 丢人 难看 挺好 好听 费劲 有意思 不好意思,过瘾 费劲 挺好 碍事 吓人 过意不去 不好意思 丢人,没意思 丢人 好玩儿 吓人 别扭 没劲 过意不去 有意思 碍事 好看 好听 费劲,没意思 没劲 好玩儿 别扭 好看 丢人 难看 挺好 好听 费劲 有意思 不好意思 难听 吓人 过瘾 碍事 过意不去
163,11,0.5593130961936236,0.22111380154359514,0.18181818181818182,比如 譬如 比如说 例如 譬如说 如 比方 好比 正如 举例 不如说,好比 不如说 举例 正如 如 比方 譬如说 比如说,譬如 如 譬如说 举例 例如 好比 比如说 比方 不如说 比如 正如,比如 譬如 比如说 例如 譬如说 如 比方 好比 正如 举例 不如说
164,12,0.5220765171676991,0.13926288854072988,0.16666666666666666,必须 须 要 应 应当 需 需要 务必 应该 就要 不妨 无须,需要 无须 不妨 就要 应该 务必 需 要,必须 务必 应 不妨 无须 需要 应该 应当 须 需 要 就要,必须 须 要 应 应当 需 需要 务必 应该 就要 不妨 无须
165,111,0.45775346738137546,-0.05829334217937758,0.7207207207207207,沮丧 羞愧 气愤 难过 伤心 诧异 惊讶 惋惜 茫然 惭愧 伤感 苦恼,震惊 生气 着急 恨 吃惊 寂寞 苦恼 焦急,惊慌失措 怜惜 疲倦 吃惊 慌乱 得意 沮丧 慌张 迷惑不解 绝望 惊奇 垂头丧气,沮丧 羞愧 气愤 难过 伤心 诧异 惊讶 惋惜 茫然 惭愧 伤感 苦恼 悔恨 慌张 吃惊 悲伤 心疼 悲哀 绝望 惊慌 失望 愤怒 痛心 惊诧 焦躁 委屈 生气 烦躁 怨恨 厌烦 痛苦 自责 焦急 不安 欣慰 欣喜 难堪 害怕 心酸 胆怯 难受 恐惧 疑惑 激动 慌乱 怜惜 难为情 扫兴 失落 叹气 忧愁 嫉妒 兴奋 不解 为难 感激 畏惧 无奈 疲倦 高兴 悲痛 好笑 心慌 困惑 后悔 疲惫 妒忌 焦虑 愁眉苦脸 惊奇 垂头丧气 着急 烦闷 狼狈 不耐烦 害臊 自卑 凄凉 羡慕 泄气 不服气 灰心 埋怨 无可奈何 尴尬 苦笑 惊慌失措 得意 不屑 遗憾 自豪 哭笑不得 感慨 轻蔑 哭泣 气馁 纳闷儿 慌 骄傲 反感 忧郁 震惊 消沉 恨 迷惑不解 感到 孤独 孤单 庆幸 寂寞 恼羞成怒
166,4,0.4450510120860616,-0.0047668467683981,0.5,定时 按时 准时 不定,不定 定时 准时 按时,不定 准时 定时 按时,定时 按时 准时 不定
167,14,0.4841143861192882,0.08186936355430843,0.21428571428571427,不要 不必 何必 用不着 不用 别 免得 何苦 非得 以免 不至于 勿,免得 以免 不宜 用得着 勿 何苦 非得 不至于,别 勿 不宜 不必 以免 不用 免得 用不着 用得着 不要 何苦 何必,不要 不必 何必 用不着 不用 别 免得 何苦 非得 以免 不至于 勿 不宜 用得着
168,1,,0.0,0.0,不容,不容,不容,不容
169,2,0.45932245254891824,0.08353097659180013,0.0,对 不对,对 不对,对 不对,对 不对
170,25,0.48561098993148477,0.04999010721185218,0.32,赞叹 钦佩 敬佩 称赞 赞许 赞扬 赞赏 佩服 惊叹 夸奖 敬重 赞美,赞同 不已 夸 表扬 赞不绝口 感谢 赞叹不已 尊敬,佩服 由衷 惊叹 夸 不已 赞同 赞叹 赞扬 赞美 敬佩 称赞 同感,赞叹 钦佩 敬佩 称赞 赞许 赞扬 赞赏 佩服 惊叹 夸奖 敬重 赞美 由衷 赞叹不已 感叹 尊敬 感动 赞不绝口 感谢 同情 赞同 同感 表扬 夸 不已
171,4,0.4972098917189804,0.15657164790755784,0.0,怨气 不满 怨言 不平,不平 不满 怨言 怨气,不平 不满 怨言 怨气,怨气 不满 怨言 不平
172,3,0.5141822288699159,0.10825869486756234,0.3333333333333333,不慎 不幸 不料,不料 不慎 不幸,不幸 不料 不慎,不慎 不幸 不料
173,11,0.5214351845405272,0.14558609573531145,0.0,只好 只得 不得不 索性 宁愿 不得已 干脆 被迫 宁可 不惜 毅然,宁愿 被迫 宁可 毅然 不得不 不惜 不得已 索性,不得不 宁愿 不得已 不惜 只得 只好 被迫 干脆 索性 毅然 宁可,只好 只得 不得不 索性 宁愿 不得已 干脆 被迫 宁可 不惜 毅然
174,4,0.4204823650694481,0.02432898598017952,0.5,不得而知 未知数 有待 可想而知,有待 可想而知 未知数 不得而知,不得而知 可想而知 有待 未知数,不得而知 未知数 有待 可想而知
175,2,0.47404429869734965,0.11976288566492758,0.0,成问题 不怎么样,不怎么样 成问题,不怎么样 成问题,成问题 不怎么样
176,17,0.4714037770851304,0.002625416636950529,0.4117647058823529,刻苦 勤奋 辛勤 拼搏 艰苦奋斗 兢兢业业 艰苦 不懈 顽强 苦练 勤劳 坚持不懈,兢兢业业 辛苦 坚持不懈 吃苦 勤奋 苦练 顽强 自强不息,艰苦 不懈 刻苦 顽强 辛勤 兢兢业业 辛苦 苦练 吃苦 自强不息 苦心 发愤图强,刻苦 勤奋 辛勤 拼搏 艰苦奋斗 兢兢业业 艰苦 不懈 顽强 苦练 勤劳 坚持不懈 吃苦 苦心 辛苦 自强不息 发愤图强
