community,size,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
365,8,0.9222222222222223,0.8,1.0
366,15,0.584375,0.4375,0.4
367,60,0.6351833976833977,0.5675675675675675,0.6
368,23,0.7301923076923077,0.72,0.782608695652174
369,3,0.6125,0.5,1.0
370,9,0.39914529914529917,0.3076923076923077,0.4444444444444444
371,8,0.506140350877193,0.15789473684210525,0.375
372,7,0.47525062656641603,0.21052631578947367,0.5714285714285714
373,17,0.8808479532163742,0.5789473684210527,0.6470588235294118
374,5,0.5839285714285715,0.25,0.2
375,17,0.6023391812865497,0.3684210526315789,0.23529411764705882
376,13,0.7874057315233786,0.6470588235294118,0.8461538461538461
377,3,0.9,0.6,1.0
378,15,0.7229166666666667,0.625,0.6666666666666666
379,25,0.571031746031746,0.2222222222222222,0.2
380,1,0.6666666666666666,0.3333333333333333,1.0
381,8,0.5729166666666667,0.5555555555555556,0.625
382,4,0.39166666666666666,0.3333333333333333,0.0
383,15,0.96875,0.9375,1.0
384,4,0.9375,0.75,0.75
385,9,0.7641608391608392,0.5384615384615384,0.6666666666666666
386,11,0.5539986973810503,0.35294117647058826,0.45454545454545453
387,11,0.8636363636363636,0.45454545454545453,0.45454545454545453
388,15,0.9364583333333334,0.875,0.9333333333333333
389,8,0.34142246642246643,0.2222222222222222,0.0
390,16,0.6945358187134503,0.6842105263157895,0.6875
391,26,0.7559523809523809,0.4642857142857143,0.46153846153846156
392,33,0.6619525002983649,0.4489795918367347,0.5151515151515151
393,3,0.6708333333333333,0.3333333333333333,0.3333333333333333
394,9,0.26477272727272727,0.18181818181818182,0.0
395,5,0.5333333333333333,0.3333333333333333,0.0
396,14,0.38237889983579637,0.20689655172413793,0.42857142857142855
397,23,0.6646834168385892,0.34615384615384615,0.391304347826087
398,5,0.8333333333333334,0.8333333333333334,1.0
399,3,0.7708333333333333,0.6666666666666666,0.6666666666666666
400,1,1.0,1.0,1.0
401,2,0.6428571428571428,0.2857142857142857,1.0
402,10,0.5947276407802724,0.3684210526315789,0.7
403,12,0.6280448717948718,0.38461538461538464,0.8333333333333334
404,18,0.5436159844054581,0.5,0.4444444444444444
405,12,0.8333333333333334,0.8333333333333334,0.8333333333333334
406,14,0.6612364243943192,0.47368421052631576,0.5
407,15,0.553656045751634,0.3888888888888889,0.3333333333333333
408,11,0.6799932523616734,0.3076923076923077,0.36363636363636365
409,46,0.9893617021276596,0.9574468085106383,0.9782608695652174
410,2,0.5,0.16666666666666666,1.0
411,12,0.6788892480068951,0.6428571428571429,0.6666666666666666
412,10,0.7,0.7,0.7
413,3,0.8125,0.75,1.0
414,1,1.0,1.0,1.0
415,3,0.8541666666666666,0.6666666666666666,0.6666666666666666
416,22,0.8048455168020385,0.7307692307692307,0.8636363636363636
417,13,0.8363095238095238,0.75,0.9230769230769231
418,7,0.6875,0.5714285714285714,0.42857142857142855
419,12,0.4120160884866767,0.23076923076923078,0.0
420,1,0.14821428571428572,0.125,1.0
421,14,0.43453937130407716,0.23333333333333334,0.14285714285714285
422,17,0.5198529411764706,0.5,0.17647058823529413
423,2,0.475,0.16666666666666666,1.0
424,14,0.49300595238095235,0.14285714285714285,0.14285714285714285
425,8,0.18533653846153847,0.15,0.0
426,6,0.5595238095238095,0.4444444444444444,0.3333333333333333
427,10,0.7136363636363636,0.5454545454545454,0.6
