token,community,best_cluster_match_fraction
得分,782,1.0
得到,846,1.0
得力,441,0.5
得天独厚,240,0.0
得失,711,1.0
得当,866,0.75
得意,130,1.0
得意扬扬,16,0.5
得手,782,1.0
得益于,674,0.75
得知,840,1.0
得罪,138,0.0
徘徊,468,1.0
循序渐进,1115,1.0
循环,645,1.0
微不足道,124,1.0
微信,181,1.0
微博,181,1.0
微型,223,1.0
微妙,136,1.0
微弱,1022,0.5
微波炉,654,1.0
微笑,16,0.5
微观,1022,1.0
德,1044,1.0
心,640,0.75
心中,640,1.0
心事,321,0.0
心声,546,0.75
心安理得,992,0.0
心得,1116,0.75
心态,424,0.75
心思,113,0.25
心急如焚,735,0.25
心情,640,0.75
心想事成,30,1.0
心意,266,0.0
心愿,266,0.0
心慌,130,1.0
心灵,640,0.75
心灵手巧,172,0.0
心爱,1117,1.0
心理,640,0.75
心疼,130,1.0
心病,456,0.5
心目,640,1.0
心眼儿,215,0.0
心肠,173,0.0
心胸,640,0.75
心脏,167,0.25
心脏病,167,1.0
心血,407,0.5
心酸,130,1.0
心里,640,1.0
心里话,546,0.5
必,1118,1.0
必不可少,1043,1.0
必修,105,0.75
必定,123,0.75
必将,137,0.75
必然,137,0.75
必要,143,0.75
必需,143,0.75
必须,143,1.0
忌,1119,1.0
忌口,561,0.5
忌讳,1119,1.0
忍,762,1.0
忍不住,3,0.75
忍受,762,0.25
忍心,297,0.5
忍耐,762,1.0
忍饥挨饿,425,0.5
志愿,495,1.0
志愿者,1120,0.75
志气,526,1.0
忘,933,0.25
忘不了,933,0.25
忘掉,205,0.75
忘记,933,0.25
忙,555,0.75
忙乱,754,1.0
忙活,555,0.75
忙碌,754,1.0
忠于,897,0.5
忠实,897,0.5
忠心,252,0.75
忠诚,252,0.75
忠贞,252,0.75
忧愁,130,1.0
忧虑,130,1.0
忧郁,130,1.0
快,1121,1.0
快乐,571,1.0
快捷,514,1.0
快活,571,1.0
快点儿,142,1.0
快要,703,1.0
快车,106,0.75
快递,766,0.75
快速,154,0.75
快餐,74,1.0
念,306,1.0
念书,85,1.0
念头,266,0.5
念念不忘,933,0.25
忽悠,89,0.75
忽然,3,0.5
忽略,205,0.75
忽视,22,0.0
忽高忽低,779,0.0
怀孕,691,1.0
怀念,130,0.5
怀抱,505,1.0
怀旧,603,0.5
怀疑,130,1.0
怀着,505,1.0
怀里,208,1.0
态度,328,0.75
怎么,161,1.0
怎么办,161,1.0
怎么样,161,1.0
怎样,161,1.0
怕,138,0.0
怜惜,130,1.0
思前想后,833,1.0
思念,349,1.0
思想,424,0.75
思索,833,1.0
思维,424,1.0
思考,833,1.0
思路,424,0.75
怠工,1122,1.0
怠慢,648,0.25
怡然自得,402,0.25
急,1123,1.0
急于,3,0.0
急剧,154,1.0
急忙,3,1.0
急性,167,1.0
急救,220,0.5
急诊,220,1.0
急转弯,391,1.0
急迫,211,1.0
急需,143,0.0
性,624,1.0
性价比,422,0.25
性别,680,0.25
性命,913,1.0
性情,216,0.25
性格,379,0.25
性能,360,0.25
性质,624,1.0
怨,349,0.25
怨恨,130,1.0
怨气,130,0.75
怨言,159,0.75
怪,136,0.75
怪不得,123,0.0
怪异,136,1.0
怪物,409,1.0
总,708,0.25
总之,59,1.0
总体,708,0.25
总共,12,1.0
总数,383,1.0
总是,25,0.75
总理,537,1.0
总的来说,59,1.0
总监,258,1.0
总算,985,0.0
总经理,258,1.0
总结,937,0.75
总统,537,1.0
总而言之,59,1.0
总裁,258,1.0
总计,12,1.0
总部,1124,1.0
总量,383,1.0
总额,383,1.0
恋恋不舍,1010,0.75
恋爱,691,1.0
恍然大悟,130,0.75
恐吓,432,0.75
恐怕,123,0.5
恐怖,136,0.5
恐惧,130,1.0
恐慌,130,1.0
恐龙,409,1.0
恢复,1125,1.0
恨,130,1.0
恨不得,3,0.75
恩人,29,1.0
恩怨,349,0.25
恩情,349,1.0
恩惠,935,0.25
恩赐,935,0.25
恭喜,142,0.5
恭维,796,1.0
息息相关,627,0.5
恰到好处,688,0.5
恰好,703,0.0
恰如其分,688,0.5
恰巧,840,0.0
恰当,866,0.75
恰恰,123,1.0
恰恰相反,59,1.0
恳求,302,1.0
恶,173,0.0
恶劣,165,1.0
恶化,165,0.5
恶心,570,0.5
恶性,338,1.0
恶意,338,0.75
恼羞成怒,130,1.0
悄悄,464,0.0
悔恨,130,1.0
悠久,240,0.0
悠闲,571,1.0
患,167,1.0
患有,167,1.0
患病,167,1.0
患者,167,1.0
悦耳,66,0.5
您,375,0.5
悬,885,1.0
悬崖,195,1.0
悬念,1126,1.0
悬挂,1079,1.0
悬殊,551,1.0
悲伤,130,1.0
悲剧,447,0.75
悲哀,130,1.0
悲惨,173,0.5
悲欢离合,810,1.0
悲痛,130,1.0
悲观,272,0.5
悼念,906,0.25
情,349,1.0
情不自禁,116,0.5
情人,29,1.0
情侣,691,1.0
情况,961,1.0
情形,961,1.0
情怀,349,1.0
情感,349,1.0
情愿,149,0.75
情报,521,1.0
情景,961,0.5
情结,349,1.0
情绪,272,0.5
情节,1051,0.5
情调,367,0.5
情谊,349,1.0
惊,850,1.0
惊人,136,0.0
惊叹,130,0.75
惊喜,675,1.0
惊天动地,830,0.0
惊奇,130,1.0
惊心动魄,445,0.5
惊慌,130,1.0
惊慌失措,130,1.0
惊讶,130,1.0
惊诧,130,1.0
惊醒,978,1.0
惊险,136,0.75
惋惜,130,1.0
惦记,933,0.25
惨,132,0.5
惨痛,810,0.5
惨白,16,0.5
惨重,212,0.75
惩处,508,1.0
惩罚,508,1.0
惭愧,130,1.0
惯,673,0.0
惯例,303,1.0
惯性,1127,1.0
想,297,0.5
想不到,69,0.5
想到,840,1.0
想念,933,0.25
想方设法,318,1.0
想法,266,0.25
想象,458,0.75
想起,840,0.75
惹,1128,1.0
愁,56,1.0
愁眉苦脸,130,1.0
愈合,763,0.5
愈来愈,140,1.0
愈演愈烈,1067,0.25
愉快,571,1.0
意义,497,0.25
意向,1129,0.75
意味着,803,0.75
意图,266,1.0
意外,675,1.0
意志,526,1.0
意思,266,0.25
意想不到,675,1.0
意愿,266,0.5
意料,675,1.0
意料之外,675,1.0
意见,328,1.0
意识,424,0.75
愚公移山,1130,1.0
愚蠢,173,1.0
感,477,1.0
感人,445,0.5
感兴趣,100,0.5
感冒,167,1.0
感到,130,1.0
感动,130,1.0
感受,477,0.75
感叹,130,0.75
感性,216,0.5
感恩,935,0.25
感情,349,1.0
感想,477,1.0
感慨,130,1.0
感染,167,1.0
感染力,371,0.0
感激,130,1.0
感觉,477,1.0
感触,477,1.0
感谢,906,0.0
愣,16,0.5
愤怒,130,1.0
愿,297,0.75
愿意,297,0.75
愿望,266,0.25
慈善,288,1.0
慈祥,252,0.75
慌,130,1.0
慌乱,130,1.0
慌张,130,1.0
慌忙,3,1.0
慎重,406,0.75
慢,1121,1.0
慢性,167,1.0
慢慢,154,0.25
慢慢来,1115,1.0
慢车,106,0.75
慰劳,516,0.5
慰问,906,0.25
慷慨,252,0.75
憋,570,0.75
懂,315,1.0
懂事,172,1.0
懂得,315,1.0
懒,172,0.0
懒得,3,0.0
懒惰,173,1.0
戈壁,195,1.0
戏,92,0.5
戏剧,92,0.5
戏曲,92,0.5
成,489,1.0
成为,489,1.0
成交,310,1.0
成人,227,0.5
成分,572,0.25
成功,950,1.0
成功率,668,1.0
成千上万,932,0.25
成员,905,1.0
成品,96,1.0
成型,1131,1.0
成天,25,1.0
成家,691,0.75
成就,243,1.0
成年,228,1.0
成才,382,0.25
成效,243,1.0
成本,407,0.0
成果,243,1.0
成熟,1131,0.5
成立,528,1.0
成绩,243,1.0
成群结队,932,0.75
成语,19,0.75
成长,630,0.75
成问题,141,0.0
我,29,1.0
我们,375,0.75
戒,1132,1.0
戒备,510,0.25
戒指,1030,1.0
戒烟,118,1.0
或,283,1.0
或多或少,8,0.25
或是,283,0.75
或者,283,1.0
或许,123,0.5
战争,319,0.25
战友,29,1.0
战场,725,0.75
战士,494,1.0
战斗,727,0.75
战术,782,0.0
战略,1133,1.0
战胜,679,1.0
截,1134,1.0
截止,1135,1.0
截然不同,45,1.0
截至,1135,1.0
戳,1136,1.0
戴,1082,0.75
户,213,1.0
户外,434,0.75
房东,681,1.0
房价,998,0.25
房地产,998,0.25
房子,247,1.0
房屋,247,1.0
房租,442,0.0
房间,307,1.0
所,1137,1.0
所以,59,0.5
所作所为,6,1.0
所在,1138,1.0
所属,1138,1.0
所有,8,0.75
所谓,265,0.0
所长,258,1.0
扁,671,1.0
扇,626,0.5
扇子,686,0.5
手,208,1.0
手册,186,1.0
手动,1139,1.0
手势,747,1.0
手头,374,0.5
手套,103,1.0
手工,222,0.0
手帕,103,1.0
手指,208,1.0
手掌,208,1.0
手术,220,1.0
手术室,220,1.0
手机,583,1.0
手枪,970,1.0
手段,279,1.0
手法,279,1.0
手续,90,0.75
手续费,354,0.25
手脚,208,1.0
手腕,208,1.0
手臂,208,1.0
手艺,37,0.25
手表,103,1.0
手里,393,0.75
才,123,0.75
才华,379,0.75
才能,417,1.0
扎,885,1.0
扎实,240,1.0
扎根,964,0.0
扑,709,1.0
扑克,118,0.25
扑面而来,908,0.5
扒,709,1.0
打,709,1.0
打交道,492,0.25
打仗,494,0.5
打倒,518,1.0
打击,508,1.0
打动,902,1.0
打包,765,0.25
打印,765,1.0
打印机,583,1.0
打发,821,0.0
打听,1140,1.0
打官司,104,1.0
打岔,16,1.0
打工,555,0.5
打开,626,0.5
打扫,556,1.0
打扮,103,1.0
打扰,648,0.75
打折,422,0.5
打招呼,16,0.0
打捞,804,1.0
打搅,648,0.75
打断,648,1.0
打架,118,0.0
打牌,118,0.25
打猎,434,0.75
打球,281,1.0
打电话,451,1.0
打盹儿,201,0.25
打破,585,1.0
打磨,685,0.5
打算,297,0.0
打败,518,0.75
打车,106,1.0
打通,168,1.0
打造,634,0.5
打量,833,0.25
打针,220,1.0
打雷,121,1.0
扔,709,1.0
托,632,1.0
托付,1049,0.75
扛,709,0.5
扣,1109,0.75
扣人心弦,445,0.5
扣押,392,0.75
扣留,392,0.75
扣除,661,0.75
执意,302,0.75
执法,356,1.0
执照,595,0.75
执着,100,0.75
执行,617,1.0
扩,1053,0.75
扩大,438,1.0
扩展,1053,0.75
扩建,528,0.5
扩张,1053,0.75
扩散,1141,0.25
扫,333,1.0
扫兴,130,1.0
扫墓,616,1.0
扫描,333,1.0
扫除,661,1.0
扬,1142,1.0
扭,462,0.25
扭头,16,0.5
扭曲,999,0.25
扭转,585,1.0
扮,1082,0.0
扮演,256,1.0
扯,709,1.0
扰乱,455,1.0
扳,709,1.0
扶,977,0.5
扶持,787,1.0
批,467,1.0
批准,90,1.0
批判,796,0.75
批发,678,0.0
批评,796,1.0
找,1054,1.0
找出,1054,1.0
找到,1054,1.0
承办,261,1.0
承包,753,1.0
承受,762,0.0
承担,287,1.0
承认,416,1.0
承诺,589,1.0
承载,1040,0.5
技巧,1116,0.75
技术,706,0.5
技能,37,0.5
技艺,222,0.0
抄,563,0.25
抄写,306,1.0
抄袭,1070,0.5
把,1143,0.25
把关,90,0.25
把手,208,1.0
把握,1003,0.75
把柄,1144,1.0
抑制,522,1.0
抑扬顿挫,66,0.5
抑郁,167,1.0
抑郁症,167,1.0
抒情,187,1.0
抓,709,1.0
抓住,968,1.0
抓紧,318,1.0
投,1145,1.0
投入,407,0.5
投奔,683,1.0
投射,1059,1.0
投机,1146,1.0
投票,537,1.0
投稿,744,0.0
投诉,278,0.0
投资,880,1.0
投身,744,1.0
投降,893,0.25
抖,709,1.0
抗争,727,0.5
抗拒,522,0.5
抗生素,239,1.0
抗衡,492,0.75
抗议,1122,1.0
折,422,0.5
折叠,462,0.25
折合,12,1.0
折射,1059,1.0
折扣,422,0.5
折磨,425,0.25
折腾,200,0.0
抚养,633,0.75
抚养费,633,0.75
抚恤,442,0.75
抚摸,208,1.0
抛,901,1.0
抛开,205,0.75
抛弃,205,0.75
抠,709,1.0
抡,709,1.0
抢,309,1.0
抢劫,392,1.0
抢夺,513,0.75
抢救,804,1.0
抢眼,276,0.75
护,519,1.0
护士,220,1.0
护照,595,0.75
护理,220,0.75
报,1147,1.0
报亭,179,1.0
报仇,392,0.5
报刊,270,1.0
报到,615,0.25
报名,744,0.5
报告,615,0.75
报复,432,0.75
报废,645,1.0
报社,270,1.0
报答,935,1.0
报纸,270,1.0
报考,495,1.0
报警,356,0.5
报道,1148,0.75
报酬,442,1.0
报销,621,1.0
抨击,796,1.0
披,618,1.0
披露,618,1.0
抬,977,0.75
抬头,473,0.75
抱,709,0.75
抱怨,796,1.0
抱歉,647,0.5
抱负,526,1.0
抵制,522,0.5
抵御,522,0.75
抵抗,522,0.5
抵押,542,0.75
抵挡,522,0.75
抵消,522,0.5
抵触,1016,0.5
抵达,184,1.0
抹,926,1.0
押,1149,1.0
押金,354,1.0
抽,901,1.0
抽奖,226,0.0
抽屉,307,1.0
抽烟,118,0.25
抽签,696,0.75
抽象,465,0.75
拄,421,0.25
担,1150,1.0
担任,80,1.0
担保,542,1.0
担子,287,1.0
担当,287,1.0
担心,130,1.0
担忧,159,0.25
担负,287,1.0
拆,1020,0.25
拆迁,1020,0.25
拆除,528,0.5
拉,709,0.5
拉动,264,1.0
拉开,626,0.5
拉拢,432,0.25
拉锁,103,1.0
拌,74,0.75
拍,948,1.0
拍卖,1151,1.0
拍戏,1152,1.0
拍摄,948,1.0
拍板,112,1.0
拍照,948,1.0
拎,709,1.0
拐,759,0.5
拐弯,391,1.0
拐杖,686,0.5
拒绝,522,0.25
拓宽,438,1.0
拓展,438,1.0
拔,700,1.0
拖,885,0.5
拖延,1095,1.0
拖欠,542,0.5
拖累,264,1.0
拖鞋,103,1.0
拘束,109,1.0
拘留,392,0.5
拙劣,173,0.75
招,1116,1.0
招募,185,1.0
招呼,16,0.5
招待,516,0.5
招待会,280,1.0
招手,16,0.0
招揽,185,1.0
招收,185,0.25
招数,1116,1.0
招标,1151,1.0
招牌,899,1.0
招生,495,1.0
招聘,185,0.75
拜会,341,1.0
拜年,235,1.0
拜托,142,1.0
拜见,341,1.0
拜访,341,1.0
拟,682,0.5
拟定,1025,0.0
拣,730,0.75
拥护,524,0.75
拥抱,719,1.0
拥挤,754,1.0
拥有,365,1.0
拦,709,0.25
拧,709,1.0
拨,701,1.0
拨打,451,1.0
拨款,1100,0.5
拨通,451,1.0
括号,1153,1.0
括弧,1154,1.0
拯救,804,1.0
拱,671,1.0
拳,729,0.25
拳头,208,1.0
拴,885,1.0
拼,309,0.5
拼命,318,1.0
拼搏,152,0.5
拽,709,1.0
拾,730,1.0
拿,309,0.5
拿出,1143,0.25
拿到,846,1.0
拿手,1155,1.0
拿走,205,0.25
持,1156,1.0
持久,1157,0.75
持之以恒,152,0.25
持有,1156,1.0
持续,27,1.0
挂,885,1.0
挂号,220,1.0
挂失,18,1.0
挂念,933,0.25
挂钩,627,0.5
指,1158,1.0
指令,856,1.0
指出,416,1.0
指南,787,1.0
指南针,949,1.0
指向,1046,1.0
指头,208,1.0
指定,1159,1.0
指导,787,1.0
指引,787,1.0
指手画脚,1160,1.0
指挥,856,1.0
指教,285,1.0
指数,1161,0.0
指望,910,1.0
指标,1161,0.25
指点,285,0.75
指甲,208,1.0
指着,16,0.75
指示,856,1.0
指责,796,1.0
按,504,1.0
按摩,556,0.25
按时,176,1.0
按照,504,1.0
按理说,59,0.5
按说,59,0.5
按键,583,1.0
挎,1082,0.75
挑,309,0.25
挑剔,1162,0.25
挑战,941,0.75
挑衅,432,1.0
挑起,835,0.0
挑选,1163,1.0
挖,685,0.0
挖掘,837,1.0
挖苦,796,1.0
挟持,392,1.0
挠,709,1.0
挡,522,0.0
挣,555,0.75
挣扎,727,0.5
挣钱,555,0.5
挤,1164,0.25
挤压,811,0.0
挥,273,0.75
挨,1165,0.75
挨家挨户,108,1.0
挨打,425,0.25
挨着,41,0.25
挪,977,1.0
挫折,810,0.5
振作,5,1.0
振兴,629,1.0
振动,462,0.75
振奋,130,1.0
挺,140,1.0
挺好,142,1.0
挽,1164,0.75
挽回,345,0.75
挽救,804,1.0
捂,1046,0.75
捅,709,1.0
捆,885,1.0
捉,1037,1.0
捉迷藏,1166,0.0
捍卫,519,1.0
捎,355,1.0
捏,709,1.0
捐,288,1.0
捐助,288,1.0
捐款,288,1.0
捐献,288,1.0
捐赠,288,1.0
捕,1037,1.0
捕捉,1037,0.0
捞,309,0.25
损,534,0.75
损人利己,173,0.5
损伤,167,0.5
损坏,534,0.75
损失,534,0.75
损害,455,1.0
捡,709,0.75
换,412,1.0
换位,1167,1.0
换取,846,1.0
换成,412,1.0
换言之,59,1.0
捣乱,432,0.25
捧,1168,1.0
捧场,745,0.5
据,1135,0.0
据悉,59,1.0
据此,255,0.5
据说,59,0.5
捶,709,1.0
掀,835,0.5
掀起,835,0.5
授予,757,1.0
授权,1169,0.25
掉,205,0.25
掉头,473,0.75
掉队,565,0.0
掌声,830,0.25
掌握,315,1.0
掌管,263,1.0
掏,709,1.0
掏钱,621,0.25
掐,709,1.0
排,535,1.0
排列,535,0.0
排名,535,1.0
排放,930,0.75
排斥,1016,0.5
排球,281,1.0
排练,187,0.75
排行榜,535,1.0
排队,967,1.0
排除,661,1.0
掠夺,432,0.25
探,1170,1.0
探亲,434,0.75
探望,341,1.0
探求,1054,1.0
探测,419,0.5
探索,1035,0.75
探讨,1171,1.0
探险,434,0.75
接,451,0.75
接下来,125,1.0
接二连三,13,1.0
接到,451,1.0
接力,454,1.0
接受,1172,1.0
接听,451,1.0
接待,613,0.0
接手,1173,0.25
接收,1172,0.75
接替,80,1.0
接济,288,1.0
接班,1173,1.0
接班人,1173,1.0
接着,125,1.0
接纳,1172,0.75
接见,341,1.0
接触,370,0.0
接轨,1174,0.5
接近,1175,0.5
接连,13,1.0
接送,613,0.75
接通,451,1.0
控制,263,0.0
控告,104,1.0
推,1176,1.0
推出,617,0.25
推动,438,0.75
推卸,911,0.5
推广,450,0.5
推开,626,0.5
推敲,833,1.0
推断,458,1.0
推测,458,1.0
推理,1177,0.25
推移,154,0.5
推算,458,1.0
推翻,518,0.75
推荐,1176,1.0
推行,617,1.0
推辞,302,1.0
推进,438,0.75
推迟,1095,1.0
推选,80,0.75
推销,450,0.25
掩护,953,0.25
掩盖,911,0.75
掩饰,911,0.75
措手不及,1178,1.0
措施,279,1.0
掰,709,1.0
掺,926,1.0
揉,709,1.0
揍,709,1.0
描写,397,0.75
描绘,397,0.75
描述,397,1.0
提,1171,0.0
提交,90,1.0
提供,1179,1.0
提倡,265,1.0
提出,490,0.5
提到,1171,0.25
提前,323,0.25
提升,438,1.0
提名,80,0.75
提心吊胆,56,1.0
提拔,80,1.0
提早,323,0.25
提炼,1180,1.0
提示,649,0.75
提议,540,0.25
提起,104,1.0
提速,736,0.25
提醒,302,1.0
提问,832,1.0
提防,4,1.0
提高,438,1.0
插,700,0.75
插嘴,16,1.0
插图,222,1.0
插手,268,0.75
握,208,1.0
握手,906,0.5
揣,709,1.0
揣摩,833,1.0
揣测,796,0.5
揪,709,1.0
揭,1181,1.0
揭发,796,0.5
揭晓,1006,0.0
揭示,397,0.5
揭露,796,0.5
援助,288,1.0
揽,1168,0.75
搀,709,0.75
搁,309,0.25
搁浅,1182,1.0
搁置,1095,0.5
搂,709,1.0
搅,926,1.0
搅拌,98,1.0
搏斗,727,0.5
搓,709,1.0
搜,1183,1.0
搜寻,1054,1.0
搜救,804,1.0
搜查,392,0.75
搜索,120,0.25
搜集,1114,1.0
搞,487,0.75
搞好,617,0.75
搞笑,136,1.0
搞鬼,673,0.0
搬,1020,0.5
搬家,1020,1.0
搬迁,1020,1.0
搭,1164,1.0
搭乘,106,0.75
搭建,528,0.5
搭档,1184,1.0
搭配,776,1.0
携带,1082,1.0
携手,20,1.0
摄像,948,1.0
摄像机,948,1.0
摄影,948,1.0
摄影师,948,1.0
摄氏度,121,1.0
摆,1079,1.0
摆动,462,1.0
摆平,771,1.0
摆放,1079,1.0
摆脱,585,1.0
摆设,1079,1.0
摇,462,0.75
摇头,16,0.5
摇摆,462,1.0
摇摇欲坠,139,1.0
摇晃,462,1.0
摇滚,187,1.0
摇篮,1185,1.0
摊,301,0.75
摔,709,1.0
摔倒,709,1.0
摔跤,281,1.0
摘,730,1.0
摧毁,518,1.0
摩托,106,0.75
摩擦,655,1.0
摸,709,1.0
摸索,1035,0.75
撇,1186,1.0
撑,421,0.25
撒,926,1.0
撒谎,89,0.25
撕,709,1.0
撞,709,1.0
撞击,655,1.0
撤,683,0.0
撤换,114,1.0
撤离,683,0.75
撤销,233,1.0
撬,709,0.75
播,800,1.0
播出,800,1.0
播放,800,1.0
撰写,306,0.25
擅自,135,1.0
擅长,188,0.75
操作,1187,1.0
操劳,200,0.5
操场,307,0.5
操心,56,1.0
操控,263,0.0
操纵,263,0.0
擦,709,1.0
攀,1188,1.0
攀升,81,1.0
攒,309,0.25
支,939,1.0
支付,354,0.75
支出,1100,1.0
支持,787,1.0
支援,288,0.5
支撑,91,1.0
支柱,892,1.0
支票,18,0.75
支配,263,1.0
收,1189,1.0
收买,432,0.5
收入,198,1.0
收养,633,1.0
收到,846,1.0
收取,354,0.75
收听,800,1.0
收回,1110,1.0
收复,518,0.5
收拾,556,0.75
收据,18,0.75
收支,1100,1.0
收敛,811,1.0
收留,633,1.0
收益,198,1.0
收看,800,1.0
收缩,811,0.25
收获,846,1.0
收藏,797,1.0
收视率,800,1.0
收购,678,0.0
收费,354,0.75
收集,1114,1.0
收音机,66,0.75
改,1190,1.0
改为,489,1.0
改动,852,0.75
改变,852,0.5
改名,489,1.0
改善,438,1.0
改日,1191,0.5
改正,530,1.0
改版,529,0.0
改编,92,1.0
改良,1192,0.75
改装,520,1.0
改进,1192,0.25
改造,781,0.25
改邪归正,1193,0.25
改革,478,0.5
改革开放,478,0.0
攻,782,0.0
攻关,717,1.0
攻击,432,0.25
攻读,85,0.5
放,1079,1.0
放下,205,0.75
放假,235,1.0
放到,334,0.25
放大,1194,1.0
放学,24,0.75
放弃,205,0.75
放心,571,0.75
放映,92,0.75
放松,1041,1.0
放水,1195,1.0
放纵,1063,0.0
放置,1079,1.0
放肆,1063,0.0
放过,762,0.5
政党,537,1.0
政府,791,0.25
政权,692,0.5
政治,433,0.25
政策,279,0.0
故,404,0.75
故乡,111,1.0
故事,447,0.75
故意,297,0.25
故障,559,0.75
效仿,430,1.0
效力,1196,1.0
效应,1002,0.0
效果,1002,0.75
效率,668,1.0
效益,198,1.0
敌人,518,0.5
敏感,927,1.0
敏捷,927,1.0
敏锐,927,1.0
救,804,1.0
救助,804,1.0
救命,804,1.0
救护车,106,0.75
救援,804,1.0
救治,220,1.0
救济,288,1.0
救灾,288,1.0
教,1039,0.0
教养,379,1.0
教堂,486,0.75
教学,740,0.25
教学楼,307,0.75
教室,307,1.0
教师,378,0.0
教授,180,0.25
教材,186,0.75
教条,35,0.75
教科书,186,1.0
教练,281,1.0
教育,740,0.5
教育部,1197,1.0
教训,539,1.0
敞开,626,0.5
敢,297,0.5
敢于,756,0.75
敢情,142,0.75
散,1198,1.0
散发,908,0.5
散布,592,0.25
散文,92,0.25
散步,201,0.75
敦促,302,1.0
敦厚,252,0.75
敬,906,0.25
敬业,152,0.75
敬佩,130,0.75
敬意,906,0.0
敬爱,906,0.0
敬礼,906,0.5
敬而远之,126,0.75
敬请,1191,0.5
敬酒,906,0.5
敬重,252,0.25
数,68,1.0
数字,987,1.0
数据,36,1.0
数据库,1091,1.0
数目,383,1.0
数码,987,1.0
数量,383,1.0
数额,383,1.0
敲,709,1.0
敲诈,432,0.5
敲边鼓,979,1.0
敲门,108,1.0
整,1199,1.0
整个,1199,1.0
整体,1199,0.0
整合,880,1.0
整天,25,1.0
整数,1200,1.0
整整,12,1.0
整治,847,1.0
整洁,367,1.0
整理,937,1.0
整顿,847,1.0
整齐,242,0.25
敷,249,1.0
文,1201,1.0
文人,178,0.25
文件,1202,1.0
文具,929,0.75
文凭,85,0.5
文化,384,1.0
文娱,448,1.0
文字,232,1.0
文学,92,0.25
文明,384,0.75
文物,797,1.0
文献,186,1.0
文盲,550,1.0
文科,495,1.0
文章,181,0.25
文艺,92,0.25
文艺界,1074,0.75
文雅,367,0.25
斑点,343,1.0
斗,727,0.75
斗争,727,0.5
斗志,526,1.0
料,1203,1.0
料到,840,1.0
料理,74,1.0
斜,671,1.0
斤,363,1.0
斧子,686,1.0
斩,700,0.25
斩草除根,392,0.5
断,648,0.5
断定,416,0.75
断断续续,133,1.0
断裂,854,0.75
新,603,0.5
新人,598,1.0
新兴,706,0.5
新型,706,0.5
新奇,136,1.0
新娘,691,0.0
新年,235,1.0
新式,1102,0.75
新房,247,1.0
新手,598,1.0
新款,1204,1.0
新潮,269,1.0
新生,1205,1.0
新郎,691,1.0
新闻,844,0.5
新陈代谢,376,0.25
新颖,367,1.0
新鲜,818,1.0
方,827,1.0
方便,514,1.0
方便面,74,1.0
方向,684,0.25
方向盘,391,0.25
方式,279,1.0
方方面面,40,1.0
方案,279,1.0
方法,279,1.0
方言,232,1.0
方针,684,0.25
方面,40,1.0
施加,1206,0.5
施压,91,1.0
施工,748,1.0
施行,617,1.0
旁,41,1.0
旁观,1160,1.0
旁边,41,1.0
旅客,386,0.25
旅店,342,1.0
旅游,434,1.0
旅程,61,1.0
旅行,434,1.0
旅行社,894,0.5
旅途,61,1.0
旅馆,342,1.0
旋律,187,1.0
旋涡,1207,0.75
旋转,462,1.0
族,191,0.25
旗帜,857,1.0
旗袍,103,1.0
无,1208,0.25
无不,715,0.75
无偿,588,1.0
无关,627,0.5
无关紧要,271,1.0
无力,735,1.0
无可厚非,992,1.0
无可奈何,130,1.0
无可奉告,1209,1.0
无奈,130,1.0
无家可归,425,0.5
无形,991,1.0
无形中,991,0.75
无微不至,463,1.0
无忧无虑,571,1.0
无恶不作,752,0.5
无情,173,0.0
无情无义,173,1.0
无意,297,0.25
无所事事,7,1.0
无所作为,7,1.0
无所谓,7,0.0
无故,1208,0.75
无效,493,1.0
无敌,1210,1.0
无数,932,0.0
无条件,588,1.0
无比,140,1.0
无法,417,1.0
无济于事,1002,1.0
无理,432,0.5
无疑,123,1.0
无知,173,1.0
无私,252,0.75
无穷,1211,1.0
无精打采,735,1.0
无线,584,1.0
无线电,584,1.0
无缘,1212,1.0
无聊,130,0.75
无能,173,1.0
无能为力,735,0.75
无论,162,1.0
无论如何,162,1.0
无话可说,142,0.5
无足轻重,124,1.0
无辜,132,0.5
无边,1211,1.0
无限,1211,1.0
无非,123,0.25
无须,134,0.25
既,54,0.75
既然,123,0.25
日,24,1.0
日前,721,1.0
日历,1004,1.0
日后,125,1.0
日复一日,133,0.25
日夜,24,1.0
日子,15,0.0
日常,1084,0.5
日报,1147,0.75
日新月异,779,1.0
日期,712,1.0
日益,154,0.0
日程,1213,1.0
日记,186,0.75
日语,232,1.0
日趋,140,1.0
旧,603,0.75
旨在,955,0.25
早,1077,0.75
早上,24,1.0
早就,1077,0.75
早已,1077,0.75
早年,389,0.5
早日,3,0.0
早晚,1214,1.0
早晨,24,1.0
早期,234,1.0
早餐,74,1.0
早饭,24,0.25
旭日,1215,1.0
旱,851,1.0
旱灾,851,1.0
时,403,1.0
时不时,25,1.0
时事,1216,1.0
时代,194,1.0
时候,403,1.0
时光,571,0.0
时刻,15,1.0
时好时坏,779,0.0
时尚,269,1.0
时常,25,1.0
时时,25,1.0
时期,1217,0.25
时机,1003,1.0
时段,1217,0.75
时空,484,1.0
时而,25,1.0
时节,652,1.0
时装,103,1.0
时速,736,0.25
时间,712,1.0
时间表,712,0.5
时隔,253,1.0
时髦,367,1.0
旷课,105,0.5
旺,577,0.25
旺季,652,1.0
旺盛,577,1.0
昂贵,544,0.75
