token,community,best_cluster_match_fraction
得了,815,1.0
得以,154,0.75
得体,189,0.5
得出,449,1.0
得分,759,1.0
得到,815,1.0
得力,695,1.0
得天独厚,426,0.75
得失,691,1.0
得当,641,1.0
得意,128,1.0
得意扬扬,128,0.75
得手,759,1.0
得益于,725,0.25
得知,812,0.75
得罪,158,0.0
徘徊,955,0.5
循序渐进,1052,1.0
循环,625,1.0
微不足道,1087,0.5
微信,117,0.25
微博,770,1.0
微型,225,1.0
微妙,136,0.25
微弱,1087,0.75
微波炉,630,1.0
微笑,10,0.75
微观,1000,1.0
德,690,0.25
心,967,0.25
心中,1088,0.75
心事,364,0.25
心声,364,0.25
心安理得,881,1.0
心得,299,0.0
心态,950,0.5
心思,1089,0.0
心急如焚,1090,0.25
心情,364,0.25
心想事成,55,0.75
心意,364,0.75
心愿,879,0.5
心慌,128,1.0
心灵,375,0.25
心灵手巧,189,0.75
心爱,611,0.0
心理,375,0.25
心疼,128,1.0
心病,446,0.0
心目,1088,1.0
心眼儿,967,0.5
心肠,189,1.0
心胸,507,0.25
心脏,372,1.0
心脏病,223,0.5
心血,1091,0.0
心酸,128,1.0
心里,128,0.5
心里话,17,0.5
必,647,0.5
必不可少,267,1.0
必修,479,0.75
必定,120,0.75
必将,143,0.0
必然,120,0.25
必要,25,0.5
必需,1092,0.5
必须,143,1.0
忌,741,0.0
忌口,497,0.0
忌讳,138,0.0
忍,818,0.5
忍不住,3,0.75
忍受,818,0.75
忍心,297,0.25
忍耐,818,0.5
忍饥挨饿,23,0.5
志愿,859,0.0
志愿者,288,1.0
志气,507,1.0
忘,904,0.75
忘不了,904,0.75
忘掉,206,1.0
忘记,904,0.75
忙,23,0.5
忙乱,533,0.5
忙活,23,0.5
忙碌,23,0.5
忠于,30,0.0
忠实,30,0.25
忠心,30,0.0
忠诚,30,0.0
忠贞,30,0.0
忧愁,128,1.0
忧虑,128,1.0
忧郁,128,1.0
快,1028,1.0
快乐,881,1.0
快捷,491,0.75
快活,881,1.0
快点儿,131,1.0
快要,681,1.0
快车,102,0.75
快递,961,0.75
快速,152,1.0
快餐,69,1.0
念,1093,0.75
念书,81,0.75
念头,556,0.0
念念不忘,904,0.75
忽悠,85,0.75
忽然,3,0.5
忽略,206,1.0
忽视,206,1.0
忽高忽低,144,0.5
怀孕,801,1.0
怀念,904,0.75
怀抱,1010,1.0
怀旧,1094,0.5
怀疑,128,0.5
怀着,1095,1.0
怀里,208,1.0
态度,535,0.25
怎么,159,1.0
怎么办,159,1.0
怎么样,159,1.0
怎样,159,1.0
怕,132,0.75
怜惜,128,1.0
思前想后,1089,0.0
思念,364,0.75
思想,375,0.0
思索,1089,1.0
思维,950,0.5
思考,1089,1.0
思路,279,0.75
怠工,177,0.5
怠慢,158,0.0
怡然自得,881,1.0
急,1028,0.5
急于,319,0.75
急剧,152,1.0
急忙,3,0.75
急性,223,0.5
急救,223,0.75
急诊,223,1.0
急转弯,523,1.0
急迫,213,0.75
急需,1092,0.5
性,602,1.0
性价比,413,1.0
性别,261,0.0
性命,691,0.25
性情,189,0.75
性格,189,0.75
性能,469,0.75
性质,602,0.25
怨,390,1.0
怨恨,128,1.0
怨气,128,1.0
怨言,745,0.25
怪,390,1.0
怪不得,132,1.0
怪异,139,0.5
怪物,402,0.75
总,1096,0.25
总之,53,1.0
总体,1096,0.5
总共,12,1.0
总数,380,1.0
总是,120,0.5
总理,525,1.0
总的来说,53,1.0
总监,256,1.0
总算,120,1.0
总经理,256,1.0
总结,671,1.0
总统,525,1.0
总而言之,53,1.0
总裁,256,1.0
总计,12,1.0
总部,232,1.0
总量,380,1.0
总额,380,1.0
恋恋不舍,128,1.0
恋爱,669,0.75
恍然大悟,128,1.0
恐吓,108,0.25
恐怕,132,1.0
恐怖,139,0.25
恐惧,128,1.0
恐慌,128,1.0
恐龙,402,1.0
恢复,511,1.0
恨,128,1.0
恨不得,3,0.75
恩人,26,1.0
恩怨,364,0.25
恩情,364,0.75
恩惠,366,0.0
恩赐,55,0.25
恭喜,503,0.75
恭维,158,1.0
息息相关,870,1.0
恰到好处,641,0.5
恰好,120,0.0
恰如其分,641,1.0
恰巧,812,0.5
恰当,641,1.0
恰恰,120,0.75
恰恰相反,53,1.0
恳求,108,1.0
恶,139,0.25
恶劣,804,1.0
恶化,76,0.75
恶心,95,0.5
恶性,439,1.0
恶意,532,0.0
恼羞成怒,128,1.0
悄悄,3,1.0
悔恨,128,1.0
悠久,966,0.25
悠闲,881,1.0
患,223,0.5
患有,223,0.5
患病,223,0.5
患者,223,1.0
悦耳,243,1.0
您,503,0.25
悬,412,0.5
悬崖,193,1.0
悬念,983,1.0
悬挂,996,0.5
悬殊,534,1.0
悲伤,128,1.0
悲剧,435,0.25
悲哀,128,1.0
悲惨,139,0.5
悲欢离合,783,1.0
悲痛,128,1.0
悲观,298,1.0
悼念,1050,0.5
情,364,1.0
情不自禁,3,0.5
情人,26,0.5
情侣,669,0.75
情况,731,1.0
情形,731,0.75
情怀,364,0.5
情感,364,0.25
情愿,297,0.75
情报,499,1.0
情景,731,0.75
情结,364,0.5
情绪,452,0.0
情节,88,0.75
情调,990,0.25
情谊,364,1.0
惊,871,1.0
惊人,136,0.5
惊叹,128,1.0
惊喜,652,1.0
惊天动地,273,1.0
惊奇,128,1.0
惊心动魄,136,1.0
惊慌,128,1.0
惊慌失措,128,1.0
惊讶,128,1.0
惊诧,128,1.0
惊醒,60,0.75
惊险,136,1.0
惋惜,128,1.0
惦记,904,0.75
惨,172,0.5
惨痛,783,0.0
惨白,208,1.0
惨重,817,0.0
惩处,211,1.0
惩罚,211,1.0
惭愧,128,1.0
惯,305,1.0
惯例,220,0.25
惯性,305,1.0
想,143,0.25
想不到,812,1.0
想到,812,1.0
想念,904,0.75
想方设法,319,0.75
想法,264,0.5
想象,449,1.0
想起,812,1.0
惹,1097,0.5
愁,447,0.75
愁眉苦脸,128,1.0
愈合,446,0.0
愈来愈,140,1.0
愈演愈烈,1098,0.5
愉快,881,1.0
意义,264,0.25
意向,1070,0.75
意味着,1009,0.75
意图,264,0.75
意外,652,1.0
意志,507,0.75
意思,264,1.0
意想不到,652,1.0
意愿,452,0.0
意料,652,1.0
意料之外,652,1.0
意见,1070,0.75
意识,950,0.75
愚公移山,1099,1.0
愚蠢,139,0.75
感,775,1.0
感人,136,1.0
感兴趣,611,1.0
感冒,95,0.75
感到,128,1.0
感动,128,1.0
感受,299,0.25
感叹,128,1.0
感性,268,0.0
感恩,366,0.0
感情,364,0.5
感想,775,0.75
感慨,128,1.0
感染,223,0.5
感染力,603,0.25
感激,128,1.0
感觉,775,1.0
感触,603,0.0
感谢,1050,0.0
愣,10,1.0
愤怒,128,1.0
愿,297,0.75
愿意,297,0.75
愿望,879,0.75
慈善,288,1.0
慈祥,189,1.0
慌,128,1.0
慌乱,128,1.0
慌张,128,1.0
慌忙,3,0.75
慎重,972,0.5
慢,1028,1.0
慢性,223,0.5
慢慢,152,0.75
慢慢来,1052,1.0
慢车,102,0.75
慰劳,886,1.0
慰问,1050,0.25
慷慨,189,1.0
憋,572,1.0
懂,892,1.0
懂事,189,1.0
懂得,892,1.0
懒,172,0.5
懒得,119,0.75
懒惰,139,0.75
戈壁,193,1.0
戏,185,0.75
戏剧,185,1.0
戏曲,185,1.0
成,251,1.0
成为,251,1.0
成交,310,0.75
成人,229,0.75
成分,549,0.0
成功,923,1.0
成功率,646,1.0
成千上万,8,0.75
成员,910,0.0
成品,700,0.5
成型,700,0.5
成天,23,0.25
成家,669,1.0
成就,246,0.75
成年,230,0.75
成才,722,0.5
成效,246,0.5
成本,413,0.25
成果,246,0.5
成熟,541,0.5
成立,276,1.0
成绩,246,0.0
成群结队,902,0.75
成语,234,0.75
成长,807,0.0
成问题,447,0.5
我,26,1.0
我们,371,1.0
戒,1093,0.75
戒备,566,0.5
戒指,100,0.25
戒烟,97,1.0
或,283,1.0
或多或少,52,0.0
或是,283,1.0
或者,283,1.0
或许,132,1.0
战争,177,0.0
战友,26,1.0
战场,710,0.75
战士,382,0.5
战斗,478,0.5
战术,478,0.5
战略,279,0.5
战胜,785,0.25
截,1100,0.5
截止,253,1.0
截然不同,40,1.0
截至,253,1.0
戳,679,0.75
戴,1101,1.0
户,1011,0.75
户外,420,0.75
房东,249,1.0
房价,976,0.75
房地产,222,1.0
房子,249,0.75
房屋,249,1.0
房租,430,0.5
房间,308,1.0
所,1102,1.0
所以,132,0.75
所作所为,6,0.75
所在,1102,1.0
所属,1103,1.0
所有,2,0.75
所谓,840,0.25
所长,256,1.0
扁,703,0.25
扇,604,1.0
扇子,100,0.5
手,208,1.0
手册,1104,1.0
手动,1105,0.75
手势,277,1.0
手头,378,1.0
手套,100,1.0
手工,204,0.0
手帕,100,1.0
手指,208,1.0
手掌,208,1.0
手术,223,1.0
手术室,223,0.5
手机,555,1.0
手枪,938,1.0
手段,538,0.75
手法,538,0.5
手续,86,1.0
手续费,349,1.0
手脚,208,1.0
手腕,208,1.0
手臂,208,1.0
手艺,33,1.0
手表,100,1.0
手里,37,0.5
才,120,0.75
才华,33,0.75
才能,143,0.25
扎,744,0.5
扎实,862,1.0
扎根,1106,0.75
扑,572,1.0
扑克,1083,0.75
扑面而来,1077,0.25
扒,572,1.0
打,572,1.0
打交道,346,0.25
打仗,612,0.0
打倒,785,1.0
打击,211,0.25
打动,603,0.75
打包,742,0.25
打印,958,1.0
打印机,555,1.0
打发,1107,0.25
打听,316,1.0
打官司,101,1.0
打岔,10,0.25
打工,334,0.75
打开,604,1.0
打扫,632,0.75
打扮,100,0.75
打扰,1107,1.0
打折,427,1.0
打招呼,10,0.5
打捞,539,1.0
打搅,1107,1.0
打断,1107,0.25
打架,868,0.5
打牌,90,1.0
打猎,420,0.75
打球,281,1.0
打电话,278,1.0
打盹儿,90,1.0
打破,702,1.0
打磨,212,0.0
打算,297,0.75
打败,785,1.0
打车,102,0.5
打通,166,1.0
打造,276,0.75
打量,10,1.0
打针,223,1.0
打雷,1108,0.25
扔,572,1.0
托,865,1.0
托付,880,1.0
扛,572,1.0
扣,1038,0.25
扣人心弦,136,1.0
扣押,387,1.0
扣留,387,1.0
扣除,349,0.75
执意,108,1.0
执法,351,1.0
执照,1109,1.0
执着,611,0.25
执行,657,1.0
扩,786,0.25
扩大,425,1.0
扩展,786,0.0
扩建,732,1.0
扩张,786,0.5
扩散,1063,1.0
扫,331,1.0
扫兴,128,1.0
扫墓,595,1.0
扫描,331,1.0
扫除,567,0.5
扬,1110,1.0
扭,572,0.75
扭头,10,1.0
扭曲,977,1.0
扭转,567,0.5
扮,300,0.75
扮演,300,0.5
扯,572,1.0
扰乱,444,1.0
扳,572,1.0
扶,1111,0.25
扶持,888,0.0
批,428,0.25
批准,86,0.5
批判,599,0.5
批发,961,0.5
批评,599,1.0
找,808,1.0
找出,808,1.0
找到,808,1.0
承办,259,0.5
承包,916,1.0
承受,818,0.5
承担,287,1.0
承认,878,1.0
承诺,570,1.0
承载,257,0.5
技巧,33,1.0
技术,684,1.0
技能,33,1.0
技艺,33,1.0
抄,688,0.75
抄写,479,0.0
抄袭,688,0.5
把,392,0.25
把关,210,0.75
把手,208,1.0
把握,1112,0.25
把柄,302,0.5
抑制,701,0.5
抑扬顿挫,398,0.75
抑郁,95,0.75
抑郁症,223,0.5
抒情,185,1.0
抓,572,1.0
抓住,1112,0.75
抓紧,319,1.0
投,1113,1.0
投入,1091,0.75
投奔,165,0.5
投射,1114,1.0
投机,1115,1.0
投票,633,0.25
投稿,1075,1.0
投诉,278,1.0
投资,944,1.0
投身,726,1.0
投降,734,0.5
抖,572,1.0
抗争,321,1.0
抗拒,701,0.0
抗生素,240,0.75
抗衡,321,1.0
抗议,599,0.0
折,427,1.0
折叠,823,1.0
折合,12,1.0
折射,1114,0.75
折扣,427,1.0
折磨,818,0.5
折腾,395,0.5
抚养,453,0.75
抚养费,430,1.0
抚恤,430,1.0
抚摸,208,1.0
抛,784,1.0
抛开,206,1.0
抛弃,206,1.0
抠,572,1.0
抡,572,1.0
抢,205,0.25
抢劫,387,1.0
抢夺,262,0.5
抢救,443,1.0
抢眼,163,1.0
护,1116,1.0
护士,223,0.75
护照,16,0.25
护理,497,0.25
报,1117,0.5
报亭,178,1.0
报仇,387,1.0
报刊,181,0.75
报到,1118,0.75
报名,859,0.25
报告,1119,0.5
报复,387,1.0
报废,476,0.0
报社,1117,0.75
报答,907,0.5
报纸,181,0.75
报考,81,0.75
报警,278,0.75
报道,1120,1.0
报酬,430,1.0
报销,430,0.75
抨击,599,1.0
披,1121,0.25
披露,594,1.0
抬,1111,0.0
抬头,516,0.25
抱,572,0.75
抱怨,128,0.0
抱歉,128,1.0
抱负,507,1.0
抵制,701,0.5
抵御,701,0.25
抵抗,478,0.75
抵押,509,1.0
抵挡,701,0.25
抵消,701,0.0
抵触,1122,1.0
抵达,184,1.0
抹,827,0.25
押,1123,1.0
押金,349,1.0
抽,784,0.0
抽奖,228,0.25
抽屉,308,0.75
抽烟,90,1.0
抽签,1124,0.75
抽象,268,0.25
拄,1111,0.25
担,287,1.0
担任,75,1.0
担保,509,1.0
担子,287,1.0
担当,287,1.0
担心,128,1.0
担忧,128,0.5
担负,287,1.0
拆,1125,1.0
拆迁,732,1.0
拆除,732,1.0
拉,572,1.0
拉动,704,0.75
拉开,867,1.0
拉拢,108,0.25
拉锁,100,1.0
拌,69,1.0
拍,921,1.0
拍卖,310,0.25
拍戏,88,0.5
拍摄,921,1.0
拍板,109,1.0
拍照,921,1.0
拎,572,1.0
拐,740,0.75
拐弯,523,1.0
拐杖,1126,0.0
拒绝,599,0.0
拓宽,425,1.0
拓展,425,0.75
拔,664,1.0
拖,572,0.75
拖延,1064,1.0
拖欠,509,1.0
拖累,704,0.75
拖鞋,100,1.0
拘束,1107,0.25
拘留,211,1.0
拙劣,139,0.75
招,619,0.75
招募,619,1.0
招呼,10,0.75
招待,432,0.25
招待会,280,1.0
招手,10,0.75
招揽,619,0.75
招收,619,0.75
招数,1127,0.75
招标,1128,1.0
招牌,884,0.75
招生,81,0.75
招聘,619,0.75
拜会,432,1.0
拜年,1050,0.5
拜托,131,1.0
拜见,432,1.0
拜访,432,1.0
拟,1129,0.5
拟定,1129,0.25
拣,205,0.0
拥护,51,0.5
拥抱,873,1.0
拥挤,533,0.5
拥有,359,1.0
拦,572,1.0
拧,572,1.0
拨,679,1.0
拨打,278,1.0
拨款,288,1.0
拨通,278,1.0
括号,1130,0.75
括弧,1130,0.75
拯救,443,1.0
拱,412,0.5
拳,713,1.0
拳头,208,1.0
拴,1111,0.5
拼,643,0.5
拼命,151,0.75
拼搏,151,1.0
拽,572,1.0
拾,1131,0.5
拿,205,0.0
拿出,350,0.75
拿到,815,1.0
拿手,1081,1.0
拿走,350,0.75
持,500,0.75
持久,1132,1.0
持之以恒,151,1.0
持有,1133,1.0
持续,500,0.25
挂,1134,0.5
挂号,223,0.75
挂失,16,1.0
挂念,128,1.0
挂钩,870,0.5
指,776,1.0
指令,825,1.0
指出,878,1.0
指南,1135,1.0
指南针,1136,1.0
指向,1016,0.25
指头,208,1.0
指定,175,0.5
指导,1135,1.0
指引,1135,1.0
指手画脚,63,1.0
指挥,825,1.0
指教,1137,1.0
指数,943,1.0
指望,879,1.0
指标,943,0.5
指点,1137,0.5
指甲,208,1.0
指着,10,0.75
指示,825,0.75
指责,599,1.0
按,488,1.0
按摩,747,0.25
按时,797,1.0
按照,488,1.0
按理说,132,0.75
按说,132,1.0
按键,555,1.0
挎,1111,0.75
挑,205,0.0
挑剔,158,0.0
挑战,1138,1.0
挑衅,177,0.5
挑起,287,0.5
挑选,1139,1.0
挖,949,1.0
挖掘,808,0.75
挖苦,158,1.0
挟持,387,1.0
挠,572,1.0
挡,1140,0.75
挣,334,0.75
挣扎,1141,0.0
挣钱,334,1.0
挤,572,1.0
挤压,786,0.5
挥,10,0.5
挨,572,1.0
挨家挨户,696,0.0
挨打,868,0.5
挨着,37,1.0
挪,1142,1.0
挫折,783,1.0
振作,1143,0.5
振兴,807,1.0
振动,112,1.0
振奋,603,0.25
挺,140,1.0
挺好,131,1.0
挽,1111,0.75
挽回,514,0.5
挽救,443,1.0
捂,572,0.0
捅,572,1.0
捆,742,0.75
捉,572,1.0
捉迷藏,114,0.25
捍卫,498,1.0
捎,205,0.75
捏,572,1.0
捐,288,1.0
捐助,288,1.0
捐款,288,1.0
捐献,288,1.0
捐赠,288,1.0
捕,1144,1.0
捕捉,808,0.5
捞,572,1.0
损,333,0.5
损人利己,139,0.25
损伤,822,1.0
损坏,822,1.0
损失,333,0.25
损害,444,1.0
捡,572,1.0
换,205,0.0
换位,1145,0.75
换取,150,1.0
换成,404,1.0
换言之,53,1.0
捣乱,177,0.5
捧,1146,0.5
捧场,475,1.0
据,1120,0.75
据悉,53,1.0
据此,1147,1.0
据说,132,1.0
捶,572,1.0
掀,610,0.75
掀起,610,0.75
授予,739,1.0
授权,176,1.0
掉,77,1.0
掉头,523,1.0
掉队,1148,1.0
掌声,831,0.25
掌握,1112,0.25
掌管,1149,1.0
掏,572,1.0
掏钱,297,0.0
掐,572,1.0
排,521,1.0
排列,489,1.0
排名,521,1.0
排放,899,0.5
排斥,158,0.0
排球,281,1.0
排练,185,1.0
排行榜,521,1.0
排队,1086,0.75
排除,689,1.0
掠夺,177,0.75
探,1150,1.0
探亲,577,0.0
探望,432,1.0
探求,808,1.0
探测,773,0.75
探索,1006,0.0
探讨,890,1.0
探险,420,0.75
接,1146,0.5
接下来,122,1.0
接二连三,13,1.0
接到,1119,0.75
接力,442,1.0
接受,818,0.5
接听,278,1.0
接待,432,0.25
接手,391,0.0
接收,869,0.75
接替,75,1.0
接济,288,0.5
接班,1151,0.75
接班人,1151,1.0
接着,122,1.0
接纳,869,0.75
接见,432,1.0
接触,346,0.5
接轨,1152,0.25
接近,250,1.0
接连,13,1.0
接送,453,0.5
接通,278,0.75
控制,1153,1.0
控告,101,1.0
推,1154,0.25
推出,276,0.75
推动,425,0.75
推卸,287,1.0
推广,1154,0.0
推开,604,1.0
推敲,1089,1.0
推断,449,1.0
推测,449,1.0
推理,597,0.75
推移,152,1.0
推算,449,1.0
推翻,785,1.0
推荐,1139,0.75
推行,657,1.0
推辞,108,1.0
推进,425,0.75
推迟,1064,0.75
推选,75,1.0
推销,1154,0.5
掩护,448,1.0
掩盖,448,0.25
掩饰,448,0.25
措手不及,1090,0.25
措施,538,0.75
掰,572,1.0
掺,827,0.25
揉,572,0.0
揍,572,1.0
描写,275,0.75
描绘,275,0.75
描述,275,1.0
提,270,0.75
提交,86,0.25
提供,685,0.25
提倡,526,0.75
提出,878,0.75
提到,878,0.75
提前,1155,0.75
提升,425,1.0
提名,75,1.0
提心吊胆,447,0.5
提拔,75,1.0
提早,1155,0.75
提炼,1156,1.0
提示,1157,0.75
提议,633,0.75
提起,101,1.0
提速,717,0.75
提醒,108,0.75
提问,905,1.0
提防,606,1.0
提高,425,1.0
插,1134,1.0
插嘴,10,0.25
插图,224,0.75
插手,391,1.0
握,572,0.75
握手,346,0.0
揣,572,1.0
揣摩,1089,1.0
揣测,449,0.75
揪,572,1.0
揭,1121,0.5
揭发,599,0.25
揭晓,739,0.75
揭示,774,0.5
揭露,599,0.5
援助,288,1.0
揽,1146,0.0
搀,572,1.0
搁,572,1.0
搁浅,1064,0.5
搁置,1064,0.5
搂,572,1.0
搅,572,1.0
搅拌,634,0.75
搏斗,321,1.0
搓,572,1.0
搜,1158,1.0
搜寻,808,1.0
搜救,443,1.0
搜查,387,1.0
搜索,1158,0.0
搜集,808,0.5
搞,395,1.0
搞好,657,0.25
搞笑,136,0.75
搞鬼,651,0.0
搬,205,0.0
搬家,1159,0.75
搬迁,1159,0.75
搭,1111,0.5
搭乘,102,1.0
搭建,276,0.75
搭档,1160,1.0
搭配,751,1.0
携带,1045,1.0
携手,18,0.25
摄像,921,1.0
摄像机,921,1.0
摄影,921,1.0
摄影师,921,1.0
摄氏度,118,1.0
摆,996,1.0
摆动,112,1.0
摆平,1053,1.0
摆放,996,1.0
摆脱,567,0.5
摆设,996,1.0
摇,1124,1.0
摇头,10,0.75
摇摆,112,1.0
摇摇欲坠,1141,0.25
摇晃,112,1.0
摇滚,185,1.0
摇篮,1161,0.25
摊,1162,1.0
摔,572,1.0
摔倒,519,0.75
摔跤,281,1.0
摘,205,0.25
摧毁,785,1.0
摩托,329,1.0
摩擦,320,0.5
摸,572,1.0
摸索,1089,0.75
撇,740,1.0
撑,572,1.0
撒,827,0.25
撒谎,85,0.0
撕,572,1.0
撞,572,1.0
撞击,822,1.0
撤,1125,0.25
撤换,75,1.0
撤离,184,0.0
撤销,235,1.0
撬,664,0.25
播,266,1.0
播出,266,1.0
播放,266,1.0
撰写,181,0.25
擅自,214,1.0
擅长,892,0.5
操作,1163,0.75
操劳,23,0.75
操场,470,0.75
操心,447,0.5
操控,1153,1.0
操纵,1153,1.0
擦,572,1.0
攀,1150,1.0
攀升,76,1.0
攒,1164,1.0
支,982,0.5
支付,349,1.0
支出,1165,0.75
支持,51,0.0
支援,288,0.5
支撑,87,0.75
支柱,862,0.5
支票,16,0.5
支配,262,1.0
收,1065,0.5
收买,477,0.5
收入,198,1.0
收养,453,0.5
收到,815,1.0
收取,349,1.0
收听,266,1.0
收回,903,0.75
收复,498,0.25
收拾,1166,0.25
收据,16,0.25
收支,1165,1.0
收敛,566,0.5
收留,453,0.5
收益,198,1.0
收看,266,1.0
收缩,786,0.25
收获,815,0.5
收藏,771,1.0
收视率,266,1.0
收购,849,1.0
收费,349,1.0
收集,869,0.5
收音机,60,0.25
改,1167,1.0
改为,251,1.0
改动,512,1.0
改变,821,0.25
改名,403,1.0
改善,425,1.0
改日,115,1.0
改正,513,0.5
改版,512,0.75
改编,88,1.0
改良,512,0.5
改装,512,0.0
改进,512,0.5
改造,732,1.0
改邪归正,513,0.25
改革,1006,0.0
改革开放,571,0.75
攻,478,0.25
攻关,1067,1.0
攻击,478,1.0
攻读,81,0.75
放,205,0.0
放下,206,1.0
放假,237,1.0
放到,392,0.75
放大,1168,1.0
放学,90,0.75
放弃,206,1.0
放心,297,0.75
放映,266,1.0
放松,1012,1.0
放水,1169,0.5
放纵,452,0.5
放置,996,1.0
放肆,139,0.75
放过,206,1.0
政党,525,1.0
政府,525,0.75
政权,177,0.5
政治,381,0.5
政策,279,0.25
故,187,1.0
故乡,1010,1.0
故事,88,0.75
故意,532,1.0
故障,496,0.25
效仿,417,0.75
效力,1170,1.0
效应,506,0.5
效果,979,0.5
效率,646,1.0
效益,198,1.0
敌人,478,0.5
敏感,896,1.0
敏捷,1171,0.75
敏锐,896,1.0
救,443,1.0
救助,288,1.0
救命,443,1.0
救护车,329,1.0
救援,443,1.0
救治,223,1.0
救济,288,1.0
救灾,288,1.0
教,255,1.0
教养,375,0.75
教堂,595,0.5
教学,81,0.75
教学楼,470,0.5
教室,308,1.0
教师,81,1.0
教授,179,1.0
教材,479,0.0
教条,31,0.0
教科书,1104,1.0
教练,281,1.0
教育,722,0.5
教育部,1172,1.0
教训,271,0.25
敞开,604,1.0
敢,119,1.0
敢于,260,1.0
敢情,132,0.75
散,1173,1.0
散发,806,0.25
散布,573,0.5
散文,181,0.0
散步,90,1.0
敦促,108,1.0
敦厚,189,1.0
敬,1050,0.0
敬业,737,0.25
敬佩,128,1.0
敬意,1050,0.25
敬爱,1050,0.0
敬礼,1050,1.0
敬而远之,123,0.0
敬请,503,0.0
敬酒,1050,0.5
敬重,366,0.5
数,64,1.0
数字,965,1.0
数据,508,0.75
数据库,508,0.75
数目,380,1.0
数码,921,0.75
数量,380,1.0
数额,380,1.0
敲,572,1.0
敲诈,477,1.0
敲边鼓,651,0.0
敲门,604,0.75
整,581,1.0
整个,581,0.75
整体,1096,1.0
整合,849,0.5
整天,23,0.25
整数,87,1.0
整整,252,1.0
整治,1174,1.0
整洁,243,1.0
整理,1166,1.0
整顿,1174,1.0
整齐,1175,0.5
敷,634,0.5
文,1176,1.0
文人,548,0.5
文件,1177,0.25
文具,898,1.0
文凭,81,0.75
文化,436,1.0
文娱,436,1.0
文字,234,0.75
文学,381,0.5
文明,1061,0.5
文物,771,1.0
文献,181,0.25
文盲,975,0.0
文科,479,1.0
文章,181,0.5
文艺,381,0.25
文艺界,381,0.5
文雅,189,0.75
斑点,341,1.0
斗,317,0.0
斗争,177,0.5
斗志,507,1.0
料,1178,1.0
料到,812,0.75
料理,69,0.75
斜,412,0.5
斤,358,1.0
斧子,1126,0.0
斩,664,1.0
斩草除根,1179,0.0
断,1100,1.0
断定,449,0.75
断断续续,1100,0.5
断裂,822,1.0
新,586,0.75
新人,1180,1.0
新兴,684,1.0
新型,225,1.0
新奇,243,0.5
新娘,26,1.0
新年,237,1.0
新式,586,1.0
新房,249,1.0
新手,1180,1.0
新款,792,0.0
新潮,1094,1.0
新生,1118,1.0
新郎,669,0.5
新闻,770,1.0
新陈代谢,372,0.75
新颖,243,0.5
新鲜,505,1.0
方,1019,1.0
方便,491,0.75
方便面,69,1.0
方向,529,1.0
方向盘,523,0.25
方式,538,0.5
方方面面,36,1.0
方案,279,1.0
方法,538,0.5
方言,234,0.75
方针,279,0.75
方面,36,1.0
施加,1080,1.0
施压,1181,1.0
施工,732,1.0
施行,657,1.0
旁,37,1.0
旁观,63,0.5
旁边,37,1.0
旅客,102,1.0
旅店,178,0.75
旅游,420,0.5
旅程,385,0.5
旅行,420,0.5
旅行社,420,0.25
旅途,385,0.5
旅馆,178,0.75
旋律,185,1.0
旋涡,780,0.5
旋转,112,1.0
族,1182,1.0
旗帜,917,0.75
旗袍,100,1.0
无,203,1.0
无不,2,0.75
无偿,1183,0.5
无关,870,1.0
无关紧要,138,0.5
无力,7,0.5
无可厚非,137,1.0
无可奈何,128,1.0
无可奉告,1184,1.0
无奈,128,1.0
无家可归,975,0.0
无形,1185,0.75
无形中,4,0.75
无微不至,366,0.5
无忧无虑,881,1.0
无恶不作,139,0.25
无情,139,0.5
无情无义,139,0.75
无意,532,0.5
无所事事,7,0.5
无所作为,7,0.5
无所谓,138,0.25
无故,214,0.5
无效,476,0.25
无敌,272,0.25
无数,8,1.0
无条件,1183,1.0
无比,140,1.0
无法,154,0.75
无济于事,7,0.5
无理,599,0.0
无疑,120,0.75
无知,139,0.75
无私,30,0.0
无穷,1186,1.0
无精打采,7,0.5
无线,441,1.0
无线电,441,1.0
无缘,659,1.0
无聊,139,0.75
无能,139,1.0
无能为力,7,1.0
无论,162,1.0
无论如何,162,0.75
无话可说,7,0.25
无足轻重,137,0.25
无辜,148,0.5
无边,1186,1.0
无限,1186,1.0
无非,127,0.75
无须,777,0.5
既,120,0.75
既然,132,1.0
日,22,0.75
日前,984,0.75
日历,922,0.5
日后,122,1.0
日复一日,23,0.75
日夜,22,1.0
日子,1187,0.75
日常,843,1.0
日报,1117,0.75
日新月异,821,0.25
日期,1188,1.0
日益,140,1.0
日程,1188,0.75
日记,1189,0.75
日语,234,0.75
日趋,140,1.0
旧,440,1.0
旨在,135,0.75
早,1155,1.0
早上,22,1.0
早就,681,0.5
早已,681,1.0
早年,46,0.5
早日,879,0.0
早晚,1155,0.25
早晨,22,1.0
早期,236,1.0
早餐,69,1.0
早饭,69,0.75
旭日,1190,1.0
旱,520,0.5
旱灾,520,0.75
时,14,1.0
时不时,153,1.0
时事,1191,1.0
时代,236,0.0
时候,14,1.0
时光,385,0.0
时刻,14,0.5
时好时坏,144,0.75
时尚,1094,1.0
时常,153,1.0
时时,153,1.0
时期,236,0.5
时机,454,0.25
时段,1192,0.75
时空,1033,0.75
时而,153,1.0
时节,237,0.5
时装,100,0.75
时速,523,0.0
时间,1188,0.75
时间表,1188,1.0
时隔,252,1.0
时髦,1094,0.75
