community,size,mean_pair_cosine,mean_cosine_silhouette,negative_silhouette_fraction,representatives,boundary_words,deterministic_sample,all_members,mean_best_match_jaccard,min_best_match_jaccard,fraction_members_in_best_match_every_repeat
769,3,0.38403364844927235,0.02936208219868178,0.3333333333333333,行情 单边 股,股 单边 行情,单边 行情 股,行情 单边 股,0.3047619047619048,0.2,0.3333333333333333
772,3,0.4175867188293478,0.09416391252775402,0.0,娃娃 宝贝 卡通,卡通 宝贝 娃娃,宝贝 娃娃 卡通,娃娃 宝贝 卡通,0.7083333333333333,0.5,0.3333333333333333
779,3,0.33742395801271213,-0.0716778125405061,0.6666666666666666,卷 页 录,录 页 卷,卷 录 页,卷 页 录,0.6666666666666666,0.6666666666666666,0.6666666666666666
789,3,0.48301989897463704,0.20912333884386014,0.0,就地 就近 原地,原地 就近 就地,就地 原地 就近,就地 就近 原地,0.9166666666666666,0.6666666666666666,0.6666666666666666
790,3,0.41315580901418825,0.04379120197245942,0.3333333333333333,古老 古 原始,古老 原始 古,古 原始 古老,古老 古 原始,0.30833333333333335,0.2,0.0
793,3,0.37169944356780954,-0.0011680604006682842,0.3333333333333333,去处 去向 地方,地方 去向 去处,去向 去处 地方,去处 去向 地方,0.225,0.16666666666666666,0.0
800,3,0.4035425278488256,0.055783264528552805,0.3333333333333333,横向 双向 向上,向上 双向 横向,横向 双向 向上,横向 双向 向上,0.49583333333333335,0.3333333333333333,0.3333333333333333
811,3,0.3854547208249104,-0.01847953442154768,0.6666666666666666,开口 发火 直视,直视 开口 发火,开口 直视 发火,开口 发火 直视,0.7375,0.2,0.3333333333333333
813,3,0.4136263561325279,0.11303949058540745,0.0,突发 发生 遇,遇 发生 突发,发生 遇 突发,突发 发生 遇,0.4666666666666667,0.2,0.0
819,3,0.37475594320800615,0.011172247656162098,0.6666666666666666,家属 受害人 配偶,配偶 受害人 家属,配偶 受害人 家属,家属 受害人 配偶,0.5166666666666666,0.4,0.3333333333333333
830,3,0.46716719022177977,0.15568514913182896,0.0,某 另 同一,另 同一 某,另 某 同一,某 另 同一,0.9375,0.75,1.0
833,3,0.37352249217833594,0.038616097643505515,0.3333333333333333,显而易见 可想而知 看得见,看得见 可想而知 显而易见,看得见 可想而知 显而易见,显而易见 可想而知 看得见,0.7916666666666666,0.5,0.6666666666666666
834,3,0.3854676466246703,0.02132942503371797,0.6666666666666666,嫌疑 嫌 可疑,嫌 可疑 嫌疑,嫌疑 嫌 可疑,嫌疑 嫌 可疑,0.7291666666666666,0.25,0.3333333333333333
840,3,0.4904596637145628,0.17864131952141918,0.0,号称 自称 所谓,所谓 号称 自称,所谓 自称 号称,号称 自称 所谓,0.46805555555555556,0.2222222222222222,0.6666666666666666
845,3,0.5274737185718984,0.24154241524272843,0.0,当地 本地 各地,各地 本地 当地,本地 当地 各地,当地 本地 各地,0.575,0.4,0.6666666666666666
857,3,0.3899441396669203,0.013519001444338014,0.3333333333333333,菜单 窗口 名片,菜单 名片 窗口,窗口 菜单 名片,菜单 窗口 名片,0.2791666666666667,0.2,0.0
860,3,0.3343975985560987,-0.01731951029378743,0.6666666666666666,备用 后备 适量,后备 适量 备用,适量 备用 后备,备用 后备 适量,0.5,0.5,0.3333333333333333
865,3,0.38772366713468126,0.027668105917815666,0.3333333333333333,塞 托 吞,吞 托 塞,吞 塞 托,塞 托 吞,0.4375,0.25,0.6666666666666666
871,3,0.4072186026858176,0.005533044411495235,0.6666666666666666,惊 猛 吼,吼 猛 惊,吼 猛 惊,惊 猛 吼,0.21666666666666667,0.16666666666666666,0.3333333333333333
877,3,0.3140163785130456,-0.09398910431381723,0.6666666666666666,间隔 间 周期,间 周期 间隔,间隔 周期 间,间隔 间 周期,0.3125,0.25,0.0
903,3,0.4674372596580137,0.12852956499288595,0.0,退回 收回 回,退回 回 收回,回 收回 退回,退回 收回 回,0.7166666666666667,0.2,0.3333333333333333
920,3,0.45933693268047326,0.1706673470420289,0.0,图片 图 纪实,纪实 图 图片,图 图片 纪实,图片 图 纪实,1.0,1.0,1.0
925,3,0.38430420775685886,0.047511920742216475,0.3333333333333333,土 杂 洋,洋 杂 土,土 杂 洋,土 杂 洋,0.6666666666666666,0.3333333333333333,0.3333333333333333
927,3,0.42579470215711596,0.12290818262218885,0.0,地下 地面 露天,露天 地面 地下,露天 地面 地下,地下 地面 露天,0.7083333333333333,0.6666666666666666,0.6666666666666666
928,3,0.44738955121999546,0.12989111584451965,0.0,地狱 天堂 监狱,监狱 天堂 地狱,地狱 天堂 监狱,地狱 天堂 监狱,0.41666666666666663,0.25,0.0
941,3,0.5102047008047301,0.2063246129472449,0.0,塌 垮 震,震 塌 垮,垮 塌 震,塌 垮 震,0.3,0.2,0.3333333333333333
943,3,0.4092300661295589,0.09433986751190797,0.0,指数 指标 基准,基准 指标 指数,指标 指数 基准,指数 指标 基准,0.8333333333333333,0.6666666666666666,0.6666666666666666
945,3,0.43821805099339034,0.11122251370424291,0.0,堂 学堂 殿堂,殿堂 学堂 堂,堂 殿堂 学堂,堂 学堂 殿堂,0.6875,0.25,0.3333333333333333
946,3,0.3734958213605122,0.023612929513279857,0.3333333333333333,阵营 行列 堡垒,堡垒 行列 阵营,阵营 行列 堡垒,阵营 行列 堡垒,0.3208333333333333,0.2,0.0
949,3,0.3957511854836911,0.0392090091428436,0.0,挖 钻 填,钻 填 挖,填 挖 钻,挖 钻 填,0.75,0.6666666666666666,0.6666666666666666
953,3,0.39861654118241385,0.03395425438440786,0.0,郑重 声明 宣誓,宣誓 声明 郑重,宣誓 郑重 声明,郑重 声明 宣誓,0.2113095238095238,0.14285714285714285,0.0
959,3,0.3853753842180831,0.012808981952474952,0.3333333333333333,混合 纯 复合,混合 复合 纯,复合 纯 混合,混合 纯 复合,0.9375,0.75,1.0
965,3,0.4293397072665926,0.10033627141313751,0.0,虚拟 数字 多媒体,虚拟 多媒体 数字,数字 虚拟 多媒体,虚拟 数字 多媒体,0.7125,0.6,1.0
974,3,0.4646167509492962,0.16233150397532206,0.0,秤 尺子 天平,尺子 秤 天平,秤 天平 尺子,秤 尺子 天平,0.8333333333333333,0.6666666666666666,0.6666666666666666
982,3,0.41278678850212036,0.050240098381339804,0.0,张 套 支,支 张 套,套 张 支,张 套 支,0.6875,0.25,0.3333333333333333
997,3,0.4634728945425351,0.1235960336664031,0.0,彻底 完全 真正,彻底 完全 真正,彻底 真正 完全,彻底 完全 真正,0.5208333333333334,0.16666666666666666,0.3333333333333333
998,3,0.4056651150201575,0.09521792047903714,0.3333333333333333,完成 实现 完毕,完毕 实现 完成,实现 完成 完毕,完成 实现 完毕,0.5416666666666666,0.16666666666666666,0.3333333333333333
1000,3,0.4986140944871136,0.22446927444484052,0.0,微观 宏观 广义,广义 微观 宏观,微观 宏观 广义,微观 宏观 广义,0.8125,0.75,1.0
1007,3,0.48991709805570766,0.166427297098379,0.0,现实 真实 实际,真实 实际 现实,真实 现实 实际,现实 真实 实际,0.4,0.4,0.6666666666666666
1009,3,0.4250256038921896,0.05221546906123615,0.0,注定 宣告 意味着,意味着 宣告 注定,宣告 意味着 注定,注定 宣告 意味着,0.35673076923076924,0.07692307692307693,0.0
1020,3,0.5190045263561368,0.2260620238225192,0.0,对照 对比 核对,核对 对比 对照,对比 对照 核对,对照 对比 核对,0.4125,0.25,0.3333333333333333
1021,3,0.3559204958356575,0.010304378813282436,0.3333333333333333,目标 目的地 对象,目的地 对象 目标,目的地 目标 对象,目标 目的地 对象,0.3125,0.25,0.0
1035,3,0.45153238832196824,0.10382844540788105,0.0,尽头 终点 归宿,归宿 终点 尽头,尽头 归宿 终点,尽头 终点 归宿,0.3833333333333333,0.2,0.3333333333333333
1036,3,0.37875309106782235,0.04928276994201856,0.6666666666666666,底层 层 边缘,边缘 层 底层,层 边缘 底层,底层 层 边缘,0.625,0.5,0.6666666666666666
1039,3,0.43567987706210304,0.0548988136501548,0.3333333333333333,机器 机器人 工具,工具 机器人 机器,机器 机器人 工具,机器 机器人 工具,0.41666666666666663,0.25,0.3333333333333333
1066,3,0.5550458108120694,0.29534872312201865,0.0,开业 开张 营业,营业 开张 开业,营业 开业 开张,开业 开张 营业,1.0,1.0,1.0
1070,3,0.4264612170765701,0.08100957680728338,0.0,意见 异议 意向,意见 意向 异议,意向 异议 意见,意见 异议 意向,0.5125,0.2,0.0
1074,3,0.4792182735469566,0.08109668909265651,0.3333333333333333,引入 融入 注入,引入 注入 融入,融入 引入 注入,引入 融入 注入,0.3138888888888889,0.2,0.6666666666666666
1075,3,0.40982189725038337,0.07171566692496716,0.0,转载 引用 投稿,投稿 引用 转载,转载 引用 投稿,转载 引用 投稿,0.3547619047619048,0.2857142857142857,0.6666666666666666
1079,3,0.4900850315426048,0.2084307702701644,0.0,弹性 韧性 质地,质地 韧性 弹性,弹性 质地 韧性,弹性 韧性 质地,0.5071428571428571,0.25,0.3333333333333333
1084,3,0.4916617201627831,0.11642616472378532,0.3333333333333333,身影 影子 缩影,缩影 影子 身影,缩影 影子 身影,身影 影子 缩影,0.8125,0.25,0.6666666666666666
1090,3,0.43460003110156614,0.10786197475449029,0.0,心急如焚 犹豫不决 措手不及,犹豫不决 措手不及 心急如焚,犹豫不决 心急如焚 措手不及,心急如焚 犹豫不决 措手不及,0.3214285714285714,0.14285714285714285,0.3333333333333333
1093,3,0.37472173665237896,0.03373549719856777,0.3333333333333333,戒 念 瘾,瘾 念 戒,念 瘾 戒,戒 念 瘾,0.44166666666666665,0.2,0.0
1097,3,0.40325789934861533,0.07711504194323111,0.0,饶 赖 惹,惹 赖 饶,惹 饶 赖,饶 赖 惹,0.8333333333333333,0.6666666666666666,0.6666666666666666
1098,3,0.5124033333620338,0.22470624350503413,0.0,盛行 泛滥 愈演愈烈,愈演愈烈 泛滥 盛行,愈演愈烈 泛滥 盛行,盛行 泛滥 愈演愈烈,0.40575396825396826,0.1111111111111111,0.3333333333333333
1105,3,0.4278742676620781,0.060716119193692214,0.3333333333333333,自动 手动 自助,自助 手动 自动,手动 自助 自动,自动 手动 自助,0.5416666666666666,0.5,0.3333333333333333
1108,3,0.4474525807534933,0.1363401827813812,0.0,闪电 打雷 闪,打雷 闪 闪电,闪电 打雷 闪,闪电 打雷 闪,0.6666666666666666,0.3333333333333333,0.3333333333333333
1115,3,0.47223604107086287,0.15530651028073797,0.0,投机 炒作 暴利,暴利 炒作 投机,暴利 炒作 投机,投机 炒作 暴利,0.875,0.75,1.0
1125,3,0.4209528590890319,0.07669790920975218,0.0,撤 退 拆,拆 退 撤,撤 拆 退,撤 退 拆,0.225,0.2,0.3333333333333333
1130,3,0.5202772758186639,0.23175536718900017,0.0,括弧 括号 省略,省略 括弧 括号,省略 括号 括弧,括弧 括号 省略,0.65625,0.25,0.3333333333333333
1134,3,0.4522657791210611,0.11432216675143718,0.0,挂 插 装,装 插 挂,挂 插 装,挂 插 装,0.3801282051282051,0.15384615384615385,0.3333333333333333
1135,3,0.5342710896451578,0.24817069023968277,0.0,指导 指引 指南,指南 指导 指引,指南 指导 指引,指导 指引 指南,0.5321428571428571,0.42857142857142855,1.0
1137,3,0.5282325991954889,0.2020202083570787,0.0,指教 指点 过奖,过奖 指点 指教,指教 指点 过奖,指教 指点 过奖,0.4439484126984127,0.125,0.6666666666666666
1142,3,0.3876322155827272,0.02262935111265565,0.3333333333333333,迈 挪 步,步 挪 迈,挪 步 迈,迈 挪 步,0.875,0.5,0.6666666666666666
1146,3,0.404170665862518,0.05605783371625975,0.0,揽 捧 接,接 捧 揽,捧 揽 接,揽 捧 接,0.2375,0.2,0.0
1161,3,0.38283438349315135,0.06920499187224537,0.3333333333333333,脊梁 栋梁 摇篮,摇篮 栋梁 脊梁,脊梁 摇篮 栋梁,脊梁 栋梁 摇篮,0.5416666666666666,0.3333333333333333,0.0
1171,3,0.4770261649166974,0.20357956168825334,0.0,灵活 敏捷 自如,自如 敏捷 灵活,灵活 自如 敏捷,灵活 敏捷 自如,0.47916666666666663,0.25,0.0
1175,3,0.4185858388510954,0.06051865227202737,0.3333333333333333,整齐 紧凑 饱满,饱满 整齐 紧凑,紧凑 整齐 饱满,整齐 紧凑 饱满,0.6041666666666666,0.3333333333333333,0.3333333333333333
1177,3,0.4243928335663194,0.04552320425180408,0.0,文件 附件 框架,框架 附件 文件,附件 框架 文件,文件 附件 框架,0.29404761904761906,0.14285714285714285,0.0
1196,3,0.42350198993615856,0.07245508489162672,0.3333333333333333,突如其来 莫名其妙 暴风骤雨,暴风骤雨 莫名其妙 突如其来,突如其来 暴风骤雨 莫名其妙,突如其来 莫名其妙 暴风骤雨,0.5625,0.25,0.3333333333333333
1201,3,0.3787268359225291,0.006250838052766927,0.6666666666666666,金 服 黄金,服 黄金 金,黄金 服 金,金 服 黄金,0.8125,0.75,1.0
1217,3,0.41336112511592565,0.08388700907374498,0.0,油 盐 榨,榨 盐 油,盐 油 榨,油 盐 榨,0.45,0.3333333333333333,0.3333333333333333
1238,3,0.46473435382331024,0.15880204630446623,0.0,退出 淘汰 退役,淘汰 退出 退役,退出 退役 淘汰,退出 淘汰 退役,1.0,1.0,1.0
1250,3,0.4171522311580591,0.08734648037117715,0.3333333333333333,炭 碳 焦,焦 碳 炭,碳 焦 炭,炭 碳 焦,0.6208333333333333,0.3333333333333333,0.0
1255,3,0.36472495322237214,0.009554740808187448,0.6666666666666666,管子 烟囱 管,烟囱 管 管子,烟囱 管 管子,管子 烟囱 管,0.45,0.3333333333333333,0.3333333333333333
1277,3,0.4102214072501276,0.11535193977172926,0.3333333333333333,直接 间接 直,直 间接 直接,直 间接 直接,直接 间接 直,1.0,1.0,1.0
1279,3,0.3819977752487545,0.01830122421439605,0.6666666666666666,磨合 默契 碰撞,默契 碰撞 磨合,磨合 默契 碰撞,磨合 默契 碰撞,0.6,0.3333333333333333,0.6666666666666666
1299,3,0.530009950658337,0.26378789671406394,0.0,自从 自 继,继 自 自从,继 自 自从,自从 自 继,0.875,0.75,1.0
1311,3,0.32965426368752054,-0.041272805655879576,0.6666666666666666,脱口而出 道 脱颖而出,脱颖而出 道 脱口而出,脱口而出 道 脱颖而出,脱口而出 道 脱颖而出,0.5416666666666666,0.3333333333333333,0.0
1329,3,0.4870729451919537,0.1942503438819049,0.0,裸露 露 裸,露 裸 裸露,露 裸 裸露,裸露 露 裸,0.6833333333333333,0.4,0.3333333333333333
11,2,0.4150197290199573,0.08739790005465456,0.0,为主 一体,一体 为主,为主 一体,为主 一体,0.6666666666666666,0.3333333333333333,0.5
29,2,0.7273948478637712,0.572809122392909,0.0,应有尽有 一应俱全,应有尽有 一应俱全,一应俱全 应有尽有,应有尽有 一应俱全,0.3005952380952381,0.25,1.0
47,2,0.552211614295748,0.34484661444656195,0.0,番 一番,一番 番,番 一番,番 一番,1.0,1.0,1.0
65,2,0.4497759634498848,0.13230847496955456,0.0,万万 万分,万万 万分,万万 万分,万万 万分,0.875,0.5,1.0
68,2,0.5551343701508054,0.33345432478372994,0.0,万能 全能,全能 万能,全能 万能,万能 全能,1.0,1.0,1.0
70,2,0.574686204269822,0.3248412979582977,0.0,立体 三维,三维 立体,立体 三维,立体 三维,0.7916666666666666,0.5,1.0
99,2,0.5274311851515892,0.2885929514443475,0.0,上网 网上,网上 上网,网上 上网,上网 网上,0.8333333333333333,0.6666666666666666,1.0
121,2,0.4268504255258385,0.1244836211314088,0.0,不为人知 默默无闻,默默无闻 不为人知,不为人知 默默无闻,不为人知 默默无闻,0.2630952380952381,0.16666666666666666,0.5
129,2,0.5656088653888327,0.30619921541449696,0.0,不便 麻烦,麻烦 不便,不便 麻烦,不便 麻烦,0.11666666666666667,0.08333333333333333,0.5
145,2,0.4264680059408199,0.10508720331669863,0.0,值得 不容,不容 值得,不容 值得,值得 不容,0.625,0.5,0.5
147,2,0.41318114525962946,0.08133480331939476,0.0,不平 过不去,不平 过不去,不平 过不去,不平 过不去,0.8125,0.25,0.5
155,2,0.40960044119621,0.08805732350655338,0.0,景 不景气,不景气 景,景 不景气,景 不景气,0.5416666666666666,0.5,0.5
160,2,0.47441644511692815,0.17945376737382135,0.0,不翼而飞 不见,不见 不翼而飞,不见 不翼而飞,不翼而飞 不见,0.6875,0.25,0.5
196,2,0.5110308643275637,0.2161316303084752,0.0,业余 职业,业余 职业,业余 职业,业余 职业,0.3,0.2,1.0
201,2,0.408103293454963,0.08173279883529588,0.0,乱七八糟 东西,乱七八糟 东西,东西 乱七八糟,乱七八糟 东西,0.2791666666666667,0.2,0.0
231,2,0.40690222491541617,0.05704198437383615,0.0,中庸 君子,君子 中庸,中庸 君子,中庸 君子,0.8125,0.25,0.5
244,2,0.570087281485669,0.33314661674305046,0.0,丰收 增产,增产 丰收,增产 丰收,丰收 增产,0.11859431013879952,0.046511627906976744,0.5
245,2,0.44146130031237374,0.10594418517988471,0.0,丰盛 顿,顿 丰盛,丰盛 顿,丰盛 顿,0.5416666666666666,0.25,0.0
269,2,0.4662066116779614,0.18276913807180017,0.0,概念 主题,概念 主题,概念 主题,概念 主题,0.225,0.2,0.5
286,2,0.4324661177447603,0.0957031463437062,0.0,久违 似曾相识,似曾相识 久违,久违 似曾相识,久违 似曾相识,0.55,0.2,0.5
289,2,0.4928244646509228,0.2307295715818367,0.0,唯一 之一,唯一 之一,之一 唯一,唯一 之一,0.8333333333333333,0.6666666666666666,1.0
292,2,0.5190628591357456,0.24295877515698622,0.0,也好 之类,之类 也好,也好 之类,也好 之类,0.6125,0.2,0.5
301,2,0.4607131111254308,0.14609354894790272,0.0,驾 乘,乘 驾,乘 驾,驾 乘,0.8333333333333333,0.6666666666666666,1.0
314,2,0.4013454734213724,0.04611303541039078,0.0,遂心 了却,遂心 了却,遂心 了却,遂心 了却,0.4732142857142857,0.14285714285714285,0.5
315,2,0.4109198718290621,0.0627195532523577,0.0,了结 筹码,筹码 了结,了结 筹码,了结 筹码,0.75,0.6666666666666666,1.0
324,2,0.7759440715173553,0.6481552515609622,0.0,事先 预先,预先 事先,事先 预先,事先 预先,0.6805555555555556,0.2222222222222222,1.0
335,2,0.4008625367800198,0.04863407341728035,0.0,智慧 云,智慧 云,云 智慧,智慧 云,0.3547619047619048,0.2857142857142857,1.0
343,2,0.43447614648275157,0.09715324462046497,0.0,银 交,银 交,交 银,银 交,0.31666666666666665,0.2,0.5
348,2,0.45860104971938154,0.16663204706285395,0.0,交接 过渡,交接 过渡,交接 过渡,交接 过渡,0.4875,0.2,0.5
362,2,0.436038703827344,0.12363481797626016,0.0,亲 宠,亲 宠,宠 亲,亲 宠,0.75,0.5,1.0
369,2,0.4466106866767374,0.070121430981938,0.5,人为 人工,人工 人为,人工 人为,人为 人工,0.47916666666666663,0.25,0.5
370,2,0.4817475140745473,0.2173950611074077,0.0,人事 用人,人事 用人,用人 人事,人事 用人,1.0,1.0,1.0
378,2,0.4535868494134885,0.14507803603748984,0.0,手头 人手,人手 手头,人手 手头,手头 人手,0.875,0.5,1.0
388,2,0.427025553550487,0.09933870738435575,0.0,人身 财产,财产 人身,财产 人身,人身 财产,0.3333333333333333,0.25,0.5
389,2,0.47404871277106553,0.1240689031165726,0.0,造 人造,人造 造,人造 造,造 人造,0.29166666666666663,0.25,0.0
397,2,0.4515135438746234,0.1476081302092766,0.0,从头 遍,从头 遍,从头 遍,从头 遍,0.5416666666666666,0.16666666666666666,0.0
415,2,0.4013650174272081,0.0923956797111988,0.0,宰 任人宰割,任人宰割 宰,宰 任人宰割,宰 任人宰割,0.625,0.5,0.5
461,2,0.46049332465513215,0.1596164505418784,0.0,值 低估,低估 值,值 低估,值 低估,0.5333333333333333,0.4,1.0
463,2,0.6964052439475528,0.5189509344417989,0.0,高调 低调,低调 高调,高调 低调,高调 低调,0.7291666666666666,0.25,0.5
484,2,0.4844657888966464,0.20517252952198528,0.0,使者 天使,天使 使者,使者 天使,使者 天使,1.0,1.0,1.0
490,2,0.41356711200482876,0.02666286323417988,0.5,绅士 侠义,绅士 侠义,侠义 绅士,绅士 侠义,0.19166666666666665,0.1,0.5
506,2,0.4145655656272771,0.05704191355187804,0.0,效应 信号,信号 效应,效应 信号,效应 信号,0.5833333333333334,0.16666666666666666,0.5
518,2,0.4185649682589314,0.11613374872111645,0.0,倍 百分点,倍 百分点,倍 百分点,倍 百分点,0.8333333333333333,0.6666666666666666,1.0
522,2,0.5126935908978218,0.2353833825436715,0.0,计时 倒计时,倒计时 计时,倒计时 计时,计时 倒计时,0.7083333333333333,0.5,1.0
530,2,0.42465291394926263,0.08630012168560408,0.0,走近 倾听,走近 倾听,倾听 走近,走近 倾听,0.17272727272727273,0.09090909090909091,0.0
543,2,0.41517948383297554,0.08624096146772842,0.0,偶然 随机,偶然 随机,偶然 随机,偶然 随机,0.20844155844155843,0.09090909090909091,0.0
553,2,0.4195262131629114,0.11759020908346006,0.0,精简 充实,精简 充实,充实 精简,精简 充实,0.7166666666666667,0.2,0.5
563,2,0.5060337556107275,0.23087962422356914,0.0,光环 头衔,头衔 光环,光环 头衔,光环 头衔,0.4666666666666667,0.2,0.5
565,2,0.40424049832414477,0.05544805678246027,0.0,露面 光顾,露面 光顾,露面 光顾,露面 光顾,0.4041666666666667,0.2,0.0
578,2,0.43333949336217814,0.032906401325620116,0.0,突破口 入手,突破口 入手,入手 突破口,突破口 入手,0.3208333333333333,0.16666666666666666,0.0
596,2,0.4137429792050866,0.06811638545545322,0.0,透明 公开,公开 透明,透明 公开,透明 公开,0.3380952380952381,0.2857142857142857,0.0
601,2,0.4366968403716278,0.11620447489919547,0.0,公积金 养老,养老 公积金,公积金 养老,公积金 养老,0.43970588235294117,0.058823529411764705,0.0
605,2,0.5001066869300398,0.14451131899547554,0.0,有关 关于,有关 关于,关于 有关,有关 关于,0.3,0.2,0.0
614,2,0.5372455277225094,0.2606184759868095,0.0,期间 其间,期间 其间,其间 期间,期间 其间,0.4375,0.25,0.0
615,2,0.44770139735684356,0.11479666294175937,0.0,具体 如下,具体 如下,具体 如下,具体 如下,0.4583333333333333,0.3333333333333333,0.5
642,2,0.40248679163202117,0.06480355657949671,0.0,减压 疏导,减压 疏导,疏导 减压,减压 疏导,0.5416666666666666,0.16666666666666666,0.5
647,2,0.43950658499196216,0.0851120612993951,0.0,必 凡,凡 必,凡 必,必 凡,0.5277777777777778,0.1111111111111111,0.5
648,2,0.40272541319433397,0.06276331047271703,0.0,飞 凤凰,飞 凤凰,凤凰 飞,飞 凤凰,0.6964285714285714,0.2857142857142857,1.0
649,2,0.4185410565828964,0.11187451171867874,0.0,势不可当 凯歌,凯歌 势不可当,凯歌 势不可当,势不可当 凯歌,0.7857142857142857,0.14285714285714285,0.5
674,2,0.496775443635017,0.18779403785352267,0.0,组 分组,分组 组,组 分组,组 分组,0.6666666666666666,0.6666666666666666,1.0
677,2,0.4614981584919582,0.17327200542034182,0.0,沉甸甸 分量,分量 沉甸甸,沉甸甸 分量,沉甸甸 分量,1.0,1.0,1.0
682,2,0.5547245253862768,0.2755422211642189,0.0,融 创,融 创,创 融,融 创,0.6125,0.2,0.5
711,2,0.8200359094416292,0.7271637954842705,0.0,后者 前者,后者 前者,前者 后者,后者 前者,0.6,0.4,1.0
733,2,0.44401100372582825,0.14430101930856576,0.0,动态 滚动,动态 滚动,动态 滚动,动态 滚动,0.75,0.5,0.5
741,2,0.5147315068605696,0.2545458871488542,0.0,忌 勿,勿 忌,勿 忌,忌 勿,0.2375,0.2,0.5
749,2,0.40367066651614647,0.06830817116924515,0.0,幸免 化险为夷,幸免 化险为夷,幸免 化险为夷,幸免 化险为夷,0.8125,0.25,0.5
755,2,0.45559237793665996,0.1697443694565713,0.0,十足 足,十足 足,足 十足,十足 足,0.7083333333333334,0.3333333333333333,0.5
756,2,0.43119396482627126,0.11705369296819278,0.0,千军万马 呼风唤雨,千军万马 呼风唤雨,呼风唤雨 千军万马,千军万马 呼风唤雨,0.7083333333333333,0.5,1.0
758,2,0.6076777330927798,0.34526854826919917,0.0,升级 转型,转型 升级,升级 转型,升级 转型,0.2583333333333333,0.2,1.0
767,2,0.410662603478708,0.05289660171417295,0.0,口头 单方面,单方面 口头,单方面 口头,口头 单方面,0.4583333333333333,0.16666666666666666,0.5
776,2,0.4048652253269758,0.09530777693013895,0.0,即 指,即 指,即 指,即 指,0.9166666666666666,0.6666666666666666,1.0
777,2,0.45449822357033787,0.14985203247896564,0.0,即可 无须,无须 即可,无须 即可,即可 无须,0.21207264957264957,0.1111111111111111,0.5
778,2,0.4082320854361866,0.07284546116055945,0.0,窝 卵,窝 卵,卵 窝,窝 卵,1.0,1.0,1.0
782,2,0.42617559428515805,0.05140861987719513,0.5,历史 历届,历史 历届,历届 历史,历史 历届,0.8333333333333333,0.6666666666666666,1.0
787,2,0.5151111095812906,0.22923583402854625,0.0,原 标题,标题 原,原 标题,原 标题,0.6666666666666666,0.6666666666666666,1.0
795,2,0.4655446553988576,0.12514805917656907,0.0,建议 参考,建议 参考,参考 建议,建议 参考,0.7916666666666666,0.5,0.5
799,2,0.47906671750205176,0.20226213515626618,0.0,双 双重,双 双重,双 双重,双 双重,1.0,1.0,1.0
814,2,0.41764711379537944,0.09732526137231598,0.0,发酵 消化,发酵 消化,消化 发酵,发酵 消化,1.0,1.0,1.0
823,2,0.4137528837379868,0.053179584454486346,0.0,叠 折叠,折叠 叠,叠 折叠,叠 折叠,0.5625,0.25,0.5
824,2,0.48575534948386423,0.17736306589385045,0.0,口吃 口,口 口吃,口 口吃,口吃 口,0.4583333333333333,0.25,0.0
836,2,0.49369414773433573,0.17764171994431754,0.0,台阶 阶梯,台阶 阶梯,台阶 阶梯,台阶 阶梯,1.0,1.0,1.0
837,2,0.9333816871768907,0.9028021554016809,0.0,右 左,右 左,右 左,右 左,1.0,1.0,1.0
848,2,0.45852997647153493,0.14387331185730406,0.0,合伙 有限,合伙 有限,有限 合伙,合伙 有限,0.7166666666666667,0.2,0.5
851,2,0.48406133225279113,0.22291659857115817,0.0,吉利 标致,吉利 标致,标致 吉利,吉利 标致,0.5583333333333333,0.3333333333333333,1.0
855,2,0.4666955873998704,0.17059560879991587,0.0,同类 同行,同行 同类,同类 同行,同类 同行,0.7083333333333334,0.3333333333333333,0.5
861,2,0.43888407174520394,0.11497850141431565,0.0,后备箱 舱,后备箱 舱,舱 后备箱,后备箱 舱,0.625,0.3333333333333333,0.5
872,2,0.4195047055656791,0.1095171912532581,0.0,告 辞,辞 告,告 辞,告 辞,0.6125,0.2,0.5
873,2,0.42320366102093554,0.09515124336165134,0.0,拥抱 告别,告别 拥抱,拥抱 告别,拥抱 告别,0.3208333333333333,0.2,0.5
875,2,0.5095481308703707,0.23959589590541205,0.0,本 周,周 本,周 本,本 周,0.55,0.2,0.5
880,2,0.4095917773856793,0.05782005606294097,0.0,托付 命,命 托付,命 托付,托付 命,0.21250000000000002,0.2,0.5
882,2,0.4002940502008119,0.058386752209749995,0.0,标 品,标 品,品 标,标 品,0.3833333333333333,0.16666666666666666,0.0
883,2,0.4236203196461652,0.09714196724698049,0.0,品位 定位,品位 定位,品位 定位,品位 定位,0.2232142857142857,0.14285714285714285,0.5
889,2,0.4029101397092003,0.06018781224892353,0.0,求 唯,求 唯,唯 求,求 唯,0.75,0.5,0.5
893,2,0.41750185647699245,0.08847629483161748,0.0,窒息 喘息,喘息 窒息,窒息 喘息,窒息 喘息,0.5148809523809523,0.14285714285714285,0.5
895,2,0.48431266833356057,0.17640361302414004,0.0,喜洋洋 张灯结彩,张灯结彩 喜洋洋,张灯结彩 喜洋洋,喜洋洋 张灯结彩,0.425,0.2,0.5
897,2,0.5199819031584095,0.22462790072039646,0.0,嘉年华 狂欢节,狂欢节 嘉年华,嘉年华 狂欢节,嘉年华 狂欢节,0.4375,0.25,0.5
