token,community,best_cluster_match_fraction
得意扬扬,921,0.25
得手,746,1.0
得益于,333,1.0
得知,317,1.0
得罪,970,0.25
徘徊,891,0.5
循序渐进,1029,0.75
循环,623,1.0
微不足道,176,1.0
微信,125,0.5
微博,125,0.5
微型,218,1.0
微妙,1030,0.25
微弱,1030,0.75
微波炉,629,1.0
微笑,15,0.5
微观,957,1.0
德,878,1.0
心,315,0.0
心中,619,1.0
心事,315,1.0
心声,315,1.0
心安理得,921,0.75
心得,714,1.0
心态,1031,1.0
心思,968,0.0
心急如焚,54,0.5
心情,813,0.0
心想事成,60,1.0
心意,315,0.5
心愿,315,0.25
心慌,179,0.5
心灵,386,0.5
心灵手巧,261,0.75
心爱,1032,1.0
心理,1031,1.0
心疼,149,1.0
心病,315,0.0
心目,619,1.0
心眼儿,1033,1.0
心肠,1033,1.0
心胸,931,0.75
心脏,372,1.0
心脏病,244,1.0
心血,211,0.0
心酸,149,1.0
心里,619,1.0
心里话,315,1.0
必,141,0.25
必不可少,279,1.0
必修,88,0.75
必定,141,0.25
必将,141,1.0
必然,141,0.75
必要,148,0.75
必需,148,0.75
必须,148,1.0
忌,810,1.0
忌口,810,1.0
忌讳,810,1.0
忍,733,0.5
忍不住,119,0.5
忍受,802,0.25
忍心,172,1.0
忍耐,733,0.75
忍饥挨饿,211,0.75
志愿,1034,1.0
志愿者,294,1.0
志气,514,1.0
忘,774,0.5
忘不了,872,0.5
忘掉,774,0.5
忘记,774,0.5
忙,869,0.5
忙乱,869,0.5
忙活,482,0.5
忙碌,869,0.5
忠于,586,0.0
忠实,586,0.0
忠心,586,0.0
忠诚,586,0.0
忠贞,586,0.0
忧愁,149,1.0
忧虑,149,0.25
忧郁,149,0.75
快,1035,1.0
快乐,953,1.0
快捷,498,1.0
快活,953,1.0
快点儿,174,0.75
快要,684,0.75
快车,108,1.0
快递,1036,0.75
快速,161,1.0
快餐,76,1.0
念,311,1.0
念书,88,1.0
念头,377,0.75
念念不忘,872,1.0
忽悠,845,0.0
忽然,3,0.75
忽略,774,1.0
忽视,774,1.0
忽高忽低,158,0.25
怀孕,453,1.0
怀念,872,0.75
怀抱,971,0.75
怀旧,1037,1.0
怀疑,153,0.5
怀着,490,1.0
怀里,217,1.0
态度,536,1.0
怎么,169,1.0
怎么办,169,1.0
怎么样,169,1.0
怎样,169,1.0
怕,4,0.25
怜惜,149,1.0
思前想后,831,1.0
思念,872,1.0
思想,265,0.0
思索,968,1.0
思维,931,0.25
思考,968,1.0
思路,776,1.0
怠工,1038,1.0
怠慢,167,0.25
怡然自得,953,1.0
急,876,0.0
急于,260,0.5
急剧,161,0.25
急忙,3,1.0
急性,244,1.0
急救,230,0.25
急诊,230,1.0
急转弯,642,1.0
急迫,220,1.0
急需,220,0.5
性,598,1.0
性价比,415,1.0
性别,996,0.0
性命,859,1.0
性情,226,0.5
性格,226,0.75
性能,470,0.75
性质,598,1.0
怨,155,0.75
怨恨,149,1.0
怨气,155,0.0
怨言,166,1.0
怪,400,0.25
怪不得,128,1.0
怪异,140,0.75
怪物,400,0.75
总,1039,1.0
总之,39,1.0
总体,689,1.0
总共,12,1.0
总数,380,1.0
总是,24,1.0
总理,85,1.0
总的来说,39,1.0
总监,267,1.0
总算,643,0.5
总经理,267,1.0
总结,285,1.0
总统,85,1.0
总而言之,39,1.0
总裁,267,1.0
总计,12,1.0
总部,622,0.75
总量,380,1.0
总额,380,1.0
恋恋不舍,490,0.75
恋爱,453,1.0
恍然大悟,15,0.25
恐吓,388,1.0
恐怕,128,1.0
恐怖,140,0.0
恐惧,149,1.0
恐慌,149,1.0
恐龙,401,1.0
恢复,509,0.25
恨,872,1.0
恨不得,119,0.5
恩人,873,0.75
恩怨,155,0.0
恩情,872,0.0
恩惠,873,1.0
恩赐,873,1.0
恭喜,60,0.5
恭维,153,1.0
息息相关,976,1.0
恰到好处,821,0.0
恰好,543,0.5
恰如其分,821,0.75
恰巧,543,0.75
恰当,821,1.0
恰恰,128,0.5
恰恰相反,39,1.0
恳求,307,1.0
恶,186,1.0
恶劣,791,0.25
恶化,163,0.25
恶心,179,0.75
恶性,244,0.25
恶意,450,0.25
恼羞成怒,149,0.25
悄悄,3,1.0
悔恨,149,1.0
悠久,433,0.0
悠闲,953,1.0
患,244,1.0
患有,244,1.0
患病,244,1.0
患者,244,0.75
悦耳,66,1.0
您,371,0.5
悬,571,1.0
悬崖,205,1.0
悬念,936,1.0
悬挂,539,1.0
悬殊,532,1.0
悲伤,149,1.0
悲剧,143,0.25
悲哀,149,1.0
悲惨,143,0.25
悲欢离合,771,1.0
悲痛,149,1.0
悲观,301,1.0
悼念,591,0.5
情,367,1.0
情不自禁,119,0.75
情人,453,0.75
情侣,238,0.75
情况,727,1.0
情形,727,1.0
情怀,367,1.0
情感,367,1.0
情愿,172,1.0
情报,508,0.75
情景,727,0.5
情结,367,1.0
情绪,1031,1.0
情节,94,0.25
情调,856,0.25
情谊,367,1.0
惊,803,0.5
惊人,283,1.0
惊叹,481,0.5
惊喜,652,0.75
惊天动地,283,1.0
惊奇,149,0.75
惊心动魄,819,1.0
惊慌,149,1.0
惊慌失措,149,1.0
惊讶,149,0.75
惊诧,149,0.75
惊醒,803,1.0
惊险,140,0.75
惋惜,149,1.0
惦记,872,1.0
惨,215,0.25
惨痛,143,0.5
惨白,15,0.75
惨重,143,0.0
惩处,492,1.0
惩罚,492,1.0
惭愧,149,1.0
惯,1040,1.0
惯例,308,0.5
惯性,1041,1.0
想,260,0.5
想不到,317,0.0
想到,317,0.5
想念,872,1.0
想方设法,33,1.0
想法,536,0.5
想象,451,1.0
想起,872,0.0
惹,820,1.0
愁,54,0.5
愁眉苦脸,149,1.0
愈合,734,0.5
愈来愈,144,1.0
愈演愈烈,1042,1.0
愉快,953,1.0
意义,965,0.25
意向,595,0.5
意味着,763,1.0
意图,654,1.0
意外,652,1.0
意志,514,1.0
意思,654,0.5
意想不到,652,1.0
意愿,606,0.5
意料,652,1.0
意料之外,652,1.0
意见,536,1.0
意识,533,0.5
愚公移山,1043,1.0
愚蠢,186,0.5
感,764,1.0
感人,819,1.0
感兴趣,103,1.0
感冒,244,1.0
感到,149,0.75
感动,149,0.75
感受,360,1.0
感叹,481,0.5
感性,280,1.0
感恩,873,1.0
感情,367,1.0
感想,536,0.25
感慨,149,0.75
感染,244,1.0
感染力,302,0.5
感激,149,0.75
感觉,764,1.0
感触,764,0.75
感谢,481,0.75
愣,15,1.0
愤怒,149,1.0
愿,172,1.0
愿意,172,1.0
愿望,857,0.5
慈善,294,1.0
慈祥,304,1.0
慌,149,1.0
慌乱,149,1.0
慌张,149,1.0
慌忙,3,1.0
慎重,194,1.0
慢,1035,1.0
慢性,244,1.0
慢慢,684,0.25
慢慢来,1029,1.0
慢车,108,1.0
慰劳,954,0.5
慰问,58,0.5
慷慨,366,1.0
憋,179,0.75
懂,949,0.75
懂事,261,0.5
懂得,949,0.75
懒,185,1.0
懒得,181,0.0
懒惰,186,0.25
戈壁,205,1.0
戏,200,1.0
戏剧,200,1.0
戏曲,200,1.0
成,259,1.0
成为,259,1.0
成交,313,0.75
成人,943,0.5
成分,356,0.5
成功,885,1.0
成功率,646,1.0
成千上万,426,1.0
成员,374,0.0
成品,653,0.5
成型,1044,0.75
成天,24,0.5
成家,453,1.0
成就,253,1.0
成年,996,1.0
成才,1045,1.0
成效,253,0.75
成本,1017,0.5
成果,253,1.0
成熟,1044,1.0
成立,270,0.5
成绩,253,1.0
成群结队,863,1.0
成语,242,0.75
成长,1045,0.5
成问题,158,0.75
我,27,1.0
我们,371,0.75
戒,1046,1.0
戒备,4,1.0
戒指,962,1.0
戒烟,604,1.0
或,1047,1.0
或多或少,8,0.75
或是,128,0.5
或者,128,0.75
或许,128,1.0
战争,634,0.75
战友,310,1.0
战场,634,0.5
战士,608,0.5
战斗,634,0.0
战术,476,1.0
战略,288,1.0
战胜,659,0.75
截,772,0.75
截止,263,0.5
截然不同,44,1.0
截至,263,0.75
戳,1048,1.0
戴,106,0.75
户,920,0.25
户外,425,0.5
房东,257,1.0
房价,257,0.5
房地产,257,0.0
房子,257,1.0
房屋,257,1.0
房租,257,1.0
房间,312,1.0
所,1049,1.0
所以,128,0.5
所作所为,6,1.0
所在,295,1.0
所属,86,1.0
所有,2,0.5
所谓,1050,1.0
所长,267,1.0
扁,78,1.0
扇,600,0.75
扇子,666,1.0
手,217,1.0
手册,199,1.0
手动,1051,0.0
手势,718,1.0
手头,379,1.0
手套,106,1.0
手工,665,0.5
手帕,106,1.0
手指,217,1.0
手掌,217,1.0
手术,230,0.75
手术室,230,1.0
手机,559,1.0
手枪,904,0.75
手段,714,0.0
手法,714,0.0
手续,596,0.75
手续费,344,0.25
手脚,217,1.0
手腕,217,1.0
手臂,217,1.0
手艺,440,0.0
手表,106,1.0
手里,379,0.5
才,128,0.5
才华,36,1.0
才能,423,1.0
扎,571,1.0
扎实,557,1.0
扎根,1052,0.75
扑,708,1.0
扑克,121,1.0
扑面而来,856,0.5
扒,708,1.0
打,708,1.0
打交道,321,0.0
打仗,634,0.75
打倒,502,1.0
打击,492,1.0
打动,599,0.25
打包,736,1.0
打印,762,1.0
打印机,559,1.0
打发,529,0.0
打听,1027,0.75
打官司,107,1.0
打岔,795,0.75
打工,537,1.0
打开,600,1.0
打扫,637,0.75
打扮,106,1.0
打扰,1053,1.0
打折,432,1.0
打招呼,286,0.5
打捞,765,1.0
打搅,1053,1.0
打断,1053,1.0
打架,795,1.0
打牌,254,1.0
打猎,425,0.5
打球,289,1.0
打电话,287,1.0
打盹儿,254,0.0
打破,566,0.75
打磨,680,0.75
打算,260,0.5
打败,502,1.0
打车,330,0.5
打通,180,1.0
打造,686,1.0
打量,53,1.0
打针,230,1.0
打雷,126,0.5
扔,708,1.0
托,612,1.0
托付,781,0.75
扛,1054,1.0
扣,994,1.0
扣人心弦,819,1.0
扣押,388,1.0
扣留,388,1.0
扣除,566,0.25
执意,114,0.0
执法,350,1.0
执照,1055,0.75
执着,103,1.0
执行,655,1.0
扩,430,0.25
扩大,430,1.0
扩展,430,0.25
扩建,516,1.0
扩张,430,0.0
扩散,1056,1.0
扫,332,1.0
扫兴,149,1.0
扫墓,591,1.0
扫描,332,1.0
扫除,566,0.5
扬,1057,1.0
扭,708,1.0
扭头,53,0.25
扭曲,1058,1.0
扭转,566,1.0
扮,303,1.0
扮演,264,0.25
扯,708,1.0
扰乱,497,1.0
扳,708,1.0
扶,1054,0.75
扶持,767,0.5
批,459,0.75
批准,967,0.75
批判,1059,0.0
批发,192,0.5
批评,153,1.0
找,981,1.0
找出,981,1.0
找到,981,1.0
承办,270,1.0
承包,890,1.0
承受,802,0.5
承担,293,1.0
承认,409,1.0
承诺,569,1.0
承载,361,0.0
技巧,714,0.75
技术,339,0.75
技能,36,0.75
技艺,440,0.25
抄,544,0.5
抄写,311,0.75
抄袭,995,0.75
把,1060,1.0
把关,967,0.75
把手,217,1.0
把握,1061,0.25
把柄,1062,1.0
抑制,565,0.5
抑扬顿挫,69,0.25
抑郁,244,1.0
抑郁症,244,1.0
抒情,200,1.0
抓,969,0.75
抓住,1061,1.0
抓紧,782,0.25
投,952,0.75
投入,1017,0.5
投奔,178,1.0
投射,986,1.0
投机,530,0.75
投票,1028,0.0
投稿,1021,1.0
投诉,287,1.0
投资,1015,0.75
投身,275,1.0
投降,842,1.0
抖,708,1.0
抗争,321,1.0
抗拒,1063,1.0
抗生素,248,1.0
抗衡,321,1.0
抗议,1038,1.0
折,432,1.0
折叠,455,0.0
折合,12,1.0
折射,986,0.5
折扣,432,1.0
折磨,1064,0.75
折腾,1064,0.75
抚养,456,0.25
抚养费,435,0.5
抚恤,435,1.0
抚摸,217,1.0
抛,751,1.0
抛开,774,0.75
抛弃,774,0.75
抠,708,1.0
抡,708,1.0
抢,318,0.75
抢劫,388,1.0
抢夺,496,1.0
抢救,765,1.0
抢眼,1019,1.0
护,506,1.0
护士,230,1.0
护照,16,0.75
护理,230,0.5
报,1065,1.0
报亭,192,1.0
报仇,155,0.5
报刊,199,0.75
报到,93,0.75
报名,275,0.25
报告,633,0.25
报复,388,1.0
报废,623,0.5
报社,199,0.25
报答,873,1.0
报纸,199,0.25
报考,88,0.5
报警,287,0.25
报道,187,0.75
报酬,435,1.0
报销,1017,1.0
抨击,153,1.0
披,1059,1.0
披露,590,1.0
抬,1054,1.0
抬头,53,0.5
抱,1054,0.5
抱怨,153,1.0
抱歉,146,0.75
抱负,956,0.75
抵制,1063,1.0
抵御,1063,1.0
抵抗,1063,0.75
抵押,472,1.0
抵挡,1063,1.0
抵消,566,0.75
抵触,1063,0.5
抵达,198,1.0
抹,843,0.5
押,1066,1.0
押金,344,0.5
抽,843,0.5
抽奖,868,0.5
抽屉,312,1.0
抽烟,604,1.0
抽签,674,0.75
抽象,752,0.5
拄,1054,1.0
担,1067,1.0
担任,82,1.0
担保,472,1.0
担子,293,0.75
担当,293,1.0
担心,54,0.75
担忧,166,1.0
担负,293,1.0
拆,955,0.75
拆迁,955,0.75
拆除,516,0.5
拉,708,1.0
拉动,272,0.75
拉开,607,1.0
拉拢,457,0.25
拉锁,106,1.0
拌,76,0.0
拍,883,1.0
拍卖,1068,1.0
拍戏,1069,1.0
拍摄,883,1.0
拍板,632,0.75
拍照,883,1.0
拎,708,0.75
拐,642,0.5
拐弯,642,0.5
拐杖,666,1.0
拒绝,1063,0.75
拓宽,430,1.0
拓展,430,1.0
拔,679,1.0
拖,571,1.0
拖延,1013,1.0
拖欠,472,1.0
拖累,272,0.75
拖鞋,106,1.0
拘束,565,1.0
拘留,388,0.75
拙劣,186,0.75
招,89,0.75
招募,89,0.75
招呼,286,0.5
招待,500,0.75
招待会,412,1.0
招手,286,0.5
招揽,89,0.75
招收,89,0.5
招数,714,1.0
招标,1068,1.0
招牌,809,0.25
招生,88,1.0
招聘,89,1.0
拜会,58,1.0
拜年,245,1.0
拜托,174,0.5
拜见,58,1.0
拜访,58,1.0
拟,601,0.75
拟定,111,0.25
拣,691,1.0
拥护,481,0.5
拥抱,854,1.0
拥挤,869,1.0
拥有,361,1.0
拦,772,1.0
拧,708,1.0
拨,681,1.0
拨打,287,1.0
拨款,294,1.0
拨通,287,1.0
括号,1070,0.5
括弧,1070,1.0
拯救,765,1.0
拱,78,1.0
拳,115,0.5
拳头,217,1.0
拴,571,1.0
拼,318,1.0
拼命,33,1.0
拼搏,232,1.0
拽,708,1.0
拾,691,1.0
拿,170,0.25
拿出,170,0.25
拿到,800,1.0
拿手,1071,1.0
拿走,170,1.0
持,1072,1.0
持久,61,0.25
持之以恒,33,0.25
持有,1072,1.0
持续,509,0.75
挂,571,0.75
挂号,230,1.0
挂失,16,0.75
挂念,872,1.0
挂钩,976,1.0
指,1073,1.0
指令,808,0.25
指出,409,1.0
指南,808,1.0
指南针,1074,1.0
指向,979,1.0
指头,217,1.0
指定,111,0.25
指导,808,1.0
指引,808,1.0
指手画脚,391,0.75
指挥,808,0.25
指教,160,1.0
指数,1075,0.75
指望,857,1.0
指标,1075,0.75
指点,160,0.25
指甲,217,1.0
指着,53,0.25
指示,808,0.75
指责,153,1.0
按,489,1.0
按摩,505,0.0
按时,639,1.0
按照,489,1.0
按理说,128,0.5
按说,128,1.0
按键,559,1.0
挎,572,0.5
挑,691,1.0
挑剔,219,1.0
挑战,877,0.25
挑衅,1038,0.75
挑起,1038,0.25
挑选,1028,1.0
挖,691,0.75
挖掘,796,0.5
挖苦,153,1.0
挟持,388,1.0
挠,708,1.0
挡,772,1.0
挣,482,0.0
挣扎,866,0.25
挣钱,537,1.0
挤,772,1.0
挤压,631,0.5
挥,332,0.0
挨,417,1.0
挨家挨户,110,1.0
挨打,417,1.0
挨着,948,0.5
挪,824,0.5
挫折,748,0.25
振作,17,0.5
振兴,605,1.0
振动,117,0.25
振奋,17,0.0
挺,144,1.0
挺好,174,0.75
挽,571,1.0
挽回,1076,1.0
挽救,765,1.0
捂,1077,1.0
捅,708,1.0
捆,571,0.75
捉,969,1.0
捉迷藏,121,0.25
捍卫,506,1.0
捎,349,0.75
捏,708,1.0
捐,294,1.0
捐助,294,1.0
捐款,294,1.0
捐献,294,1.0
捐赠,294,1.0
捕,969,1.0
捕捉,870,0.75
捞,691,1.0
损,222,0.25
损人利己,186,0.0
损伤,222,0.25
损坏,805,1.0
损失,222,0.25
损害,497,1.0
捡,691,1.0
换,348,1.0
换位,1058,0.25
换取,800,1.0
换成,403,0.75
换言之,39,1.0
捣乱,1038,1.0
捧,732,0.5
捧场,716,0.5
据,39,1.0
据悉,39,1.0
据此,39,1.0
据说,128,0.75
捶,708,1.0
掀,607,0.75
掀起,607,0.75
授予,729,0.5
授权,404,1.0
掉,170,1.0
掉头,642,0.75
掉队,547,1.0
掌声,481,0.5
掌握,1061,0.25
掌管,271,1.0
掏,708,0.0
掏钱,172,0.25
掐,708,1.0
排,522,1.0
排列,522,1.0
排名,522,1.0
排放,331,1.0
排斥,1063,0.5
排球,289,1.0
排练,200,1.0
排行榜,522,1.0
排队,951,1.0
排除,566,0.5
掠夺,496,1.0
探,1078,1.0
探亲,425,0.75
探望,58,1.0
探求,981,1.0
探测,760,0.75
探索,981,0.5
探讨,1079,0.75
探险,425,0.5
接,349,0.5
接下来,130,1.0
接二连三,13,1.0
接到,287,1.0
接力,444,1.0
接受,802,1.0
接听,287,1.0
接待,382,0.25
接手,271,1.0
接收,447,0.25
接替,82,1.0
接济,294,1.0
接班,1080,1.0
接班人,1080,1.0
接着,130,1.0
接纳,851,1.0
接见,58,1.0
接触,1081,0.0
接轨,976,0.75
接近,133,0.75
接连,13,1.0
接送,382,0.25
接通,287,0.75
控制,1051,1.0
控告,107,1.0
推,607,0.25
推出,270,0.5
推动,430,0.75
推卸,293,1.0
推广,1082,0.5
推开,600,1.0
推敲,968,1.0
推断,451,1.0
推测,451,1.0
推理,592,0.25
推移,684,0.25
推算,451,1.0
推翻,502,1.0
推荐,1028,1.0
推行,655,1.0
推辞,167,0.25
推进,430,1.0
推迟,1013,1.0
推选,82,1.0
推销,1082,0.5
掩护,476,0.5
掩盖,1083,1.0
掩饰,1083,0.75
措手不及,709,0.0
措施,655,0.0
掰,708,1.0
掺,843,0.25
揉,708,1.0
揍,708,1.0
描写,285,1.0
描绘,285,0.75
描述,285,1.0
提,1079,0.5
提交,93,0.5
提供,132,0.0
提倡,273,0.75
提出,409,1.0
提到,409,1.0
提前,323,0.5
提升,430,1.0
提名,82,1.0
提心吊胆,54,1.0
提拔,82,1.0
提早,782,1.0
提炼,618,0.25
提示,1084,1.0
提议,790,1.0
提起,107,1.0
提速,710,0.25
提醒,307,1.0
提问,792,0.75
提防,4,1.0
提高,430,1.0
插,571,1.0
插嘴,795,0.25
插图,233,1.0
插手,391,1.0
握,217,1.0
握手,286,0.5
揣,572,0.5
揣摩,968,1.0
揣测,451,1.0
揪,708,1.0
揭,1059,0.0
揭发,1059,0.0
揭晓,936,0.5
揭示,285,0.75
揭露,1059,0.0
援助,294,1.0
揽,318,0.75
搀,1054,1.0
搁,539,0.75
搁浅,1085,1.0
搁置,1013,1.0
搂,708,1.0
搅,100,1.0
搅拌,100,1.0
搏斗,321,0.75
搓,708,1.0
搜,852,0.0
搜寻,981,1.0
搜救,765,1.0
搜查,388,1.0
搜索,125,1.0
搜集,852,0.25
搞,534,0.75
搞好,655,0.75
搞笑,140,0.75
搞鬼,457,0.25
搬,955,1.0
搬家,955,1.0
搬迁,955,1.0
搭,571,1.0
搭乘,108,0.75
搭建,686,1.0
搭档,875,0.0
搭配,743,1.0
携带,572,0.5
携手,338,0.25
摄像,883,1.0
摄像机,883,1.0
摄影,883,1.0
摄影师,883,1.0
摄氏度,126,1.0
摆,539,0.75
摆动,117,1.0
摆平,954,0.5
摆放,539,1.0
摆脱,566,1.0
摆设,539,1.0
摇,117,1.0
摇头,15,0.5
摇摆,117,1.0
摇摇欲坠,1086,1.0
摇晃,117,1.0
摇滚,200,1.0
摇篮,614,0.25
摊,306,0.25
摔,708,1.0
摔倒,414,0.25
摔跤,289,1.0
摘,691,1.0
摧毁,502,1.0
摩托,330,1.0
摩擦,631,1.0
摸,708,1.0
摸索,966,0.75
撇,1087,1.0
撑,1054,1.0
撒,843,0.5
撒谎,326,0.5
撕,708,1.0
撞,708,1.0
撞击,631,1.0
撤,955,1.0
撤换,82,1.0
撤离,955,1.0
撤销,243,1.0
撬,708,0.5
播,276,1.0
播出,276,1.0
播放,276,1.0
撰写,311,0.0
擅自,31,1.0
擅长,1071,0.75
操作,1051,1.0
操劳,211,1.0
操场,437,1.0
操心,54,0.75
操控,1051,1.0
操纵,1051,1.0
擦,708,1.0
攀,1078,0.25
攀升,83,1.0
攒,1088,0.75
支,459,1.0
支付,344,0.25
支出,1017,1.0
支持,790,0.75
支援,703,0.25
支撑,272,1.0
支柱,1089,0.0
支票,16,1.0
支配,271,1.0
收,1065,0.75
收买,450,1.0
收入,210,1.0
收养,946,1.0
收到,800,1.0
收取,344,1.0
收听,276,1.0
收回,5,0.0
收复,5,0.25
收拾,637,0.5
收据,16,1.0
收支,1017,0.75
收敛,241,0.5
收留,946,1.0
收益,210,1.0
收看,276,1.0
收缩,163,0.0
收获,800,0.75
收藏,507,1.0
收视率,276,1.0
收购,832,1.0
收费,344,0.75
收集,852,1.0
收音机,865,1.0
改,1090,1.0
改为,259,1.0
改动,517,1.0
改变,517,0.5
改名,259,0.75
改善,430,1.0
改日,122,1.0
改正,793,0.75
改版,517,1.0
改编,94,1.0
改良,688,0.5
改装,504,1.0
改进,688,0.5
改造,516,0.5
改邪归正,1091,0.0
改革,688,0.75
改革开放,570,0.75
攻,476,1.0
攻关,697,0.5
攻击,476,0.75
攻读,88,0.75
放,539,0.75
放下,96,0.25
放假,245,1.0
放到,539,0.75
放大,640,1.0
放学,23,1.0
放弃,774,0.5
放心,1092,1.0
放映,276,0.75
放松,974,1.0
放水,1093,0.75
放纵,1094,1.0
放置,539,1.0
放肆,260,0.0
放过,733,0.75
政党,85,1.0
政府,438,0.25
政权,191,1.0
政治,265,0.5
政策,655,1.0
故,139,0.5
故乡,971,1.0
故事,94,0.25
故意,260,1.0
故障,504,0.0
效仿,420,1.0
效力,519,0.25
效应,479,1.0
效果,479,0.25
效率,646,1.0
效益,210,0.75
敌人,502,0.5
敏感,870,1.0
敏捷,870,0.5
敏锐,870,0.75
救,765,1.0
救助,765,1.0
救命,765,1.0
救护车,330,1.0
救援,765,1.0
救治,230,0.75
救济,294,1.0
救灾,294,0.5
教,1095,0.5
教养,375,1.0
教堂,487,0.75
教学,88,0.75
教学楼,437,1.0
教室,312,1.0
教师,237,0.5
教授,193,0.25
教材,199,1.0
教条,533,0.5
教科书,199,1.0
教练,289,1.0
教育,973,1.0
教育部,973,1.0
教训,793,0.25
敞开,600,1.0
敢,172,1.0
敢于,728,1.0
敢情,174,0.75
散,1096,1.0
散发,558,1.0
散布,558,0.75
散文,233,0.25
散步,254,0.5
敦促,307,1.0
敦厚,304,1.0
敬,286,0.75
敬业,586,1.0
敬佩,481,0.75
敬意,481,0.75
敬爱,481,0.75
敬礼,286,1.0
敬而远之,167,1.0
敬请,371,0.5
敬酒,286,0.75
敬重,481,1.0
数,70,1.0
数字,963,1.0
数据,515,1.0
数据库,515,0.75
数目,380,1.0
数码,559,0.25
数量,380,1.0
数额,380,1.0
敲,708,1.0
敲诈,450,1.0
敲边鼓,910,1.0
敲门,865,0.0
整,1097,1.0
整个,1097,1.0
整体,689,0.75
整合,340,0.25
整天,24,0.5
整数,1098,1.0
整整,262,1.0
整治,801,0.75
整洁,304,0.0
整理,852,0.25
整顿,801,0.75
整齐,901,0.75
敷,1099,0.5
文,1100,1.0
文人,97,0.25
文件,633,1.0
文具,886,0.25
文凭,88,0.75
文化,265,0.75
文娱,442,1.0
文字,242,1.0
文学,233,0.25
文明,1101,1.0
文物,507,1.0
文献,199,1.0
文盲,531,1.0
文科,88,0.25
文章,195,1.0
文艺,200,1.0
文艺界,570,0.0
文雅,304,1.0
斑点,341,1.0
斗,634,0.0
斗争,191,1.0
斗志,514,1.0
料,1102,1.0
料到,317,0.0
料理,76,0.5
斜,78,1.0
斤,358,1.0
斧子,666,1.0
斩,679,0.0
斩草除根,155,0.5
断,679,0.0
断定,451,0.25
断断续续,1103,1.0
断裂,805,1.0
新,581,1.0
新人,1104,1.0
新兴,581,0.75
新型,218,1.0
新奇,140,1.0
新娘,27,0.25
新年,245,1.0
新式,218,0.75
新房,257,1.0
新手,1104,1.0
新款,780,0.75
新潮,1037,1.0
新生,1105,1.0
新郎,453,1.0
新闻,195,0.75
新陈代谢,372,1.0
新颖,251,1.0
新鲜,779,0.75
方,1106,1.0
方便,498,1.0
方便面,76,1.0
方向,776,0.75
方向盘,642,0.5
方式,714,0.0
方方面面,918,1.0
方案,288,0.5
方法,714,0.25
方言,242,1.0
方针,776,1.0
方面,918,0.75
施加,1023,1.0
施压,1023,0.5
施工,516,1.0
施行,655,1.0
旁,40,1.0
旁观,391,0.25
旁边,40,1.0
旅客,108,0.75
旅店,192,0.75
旅游,425,1.0
旅程,59,1.0
旅行,425,1.0
旅行社,425,1.0
旅途,59,1.0
旅馆,192,0.75
旋律,200,1.0
旋涡,1107,0.75
旋转,117,1.0
族,9,1.0
旗帜,809,1.0
旗袍,106,1.0
无,127,0.75
无不,119,0.0
无偿,294,0.25
无关,976,1.0
无关紧要,176,1.0
无力,709,1.0
无可厚非,921,1.0
无可奈何,149,1.0
无可奉告,1108,1.0
无奈,149,1.0
无家可归,946,0.25
无形,1109,1.0
无形中,1109,0.5
无微不至,456,0.75
无忧无虑,953,1.0
无恶不作,549,0.75
无情,186,1.0
无情无义,186,0.25
无意,260,1.0
无所事事,7,0.75
无所作为,7,1.0
无所谓,168,0.25
无故,874,0.75
无效,475,1.0
无敌,1110,1.0
无数,426,1.0
无条件,754,0.5
无比,144,1.0
无法,423,1.0
无济于事,131,0.75
无理,1038,0.75
无疑,128,0.5
无知,186,0.25
无私,366,1.0
无穷,992,1.0
无精打采,709,0.75
无线,351,1.0
无线电,351,1.0
无缘,1111,0.75
无聊,140,0.5
无能,186,0.25
无能为力,7,1.0
无论,175,1.0
无论如何,175,1.0
无话可说,168,0.0
无足轻重,176,1.0
无辜,388,1.0
无边,992,1.0
无限,992,1.0
无非,128,1.0
无须,148,1.0
既,354,0.75
既然,128,1.0
日,23,1.0
日前,81,0.5
日历,1112,1.0
日后,130,1.0
日复一日,24,0.25
日夜,23,1.0
日子,1113,0.0
日常,982,0.75
日报,1065,0.75
日新月异,184,1.0
日期,899,1.0
日益,144,0.75
日程,899,0.5
日记,1114,0.5
日语,242,1.0
日趋,144,0.75
旧,626,0.25
旨在,139,1.0
早,782,0.5
早上,23,1.0
早就,684,0.75
早已,684,0.75
早年,396,1.0
早日,782,0.5
早晚,1115,1.0
早晨,23,1.0
早期,204,1.0
早餐,76,1.0
早饭,23,1.0
旭日,298,1.0
旱,766,1.0
旱灾,766,1.0
时,14,0.75
时不时,24,1.0
时事,1116,1.0
时代,204,0.25
时候,14,1.0
时光,386,0.5
时刻,602,1.0
时好时坏,158,0.25
时尚,1037,1.0
时常,24,1.0
时时,24,1.0
时期,204,1.0
时机,627,1.0
时段,744,0.25
时空,327,0.5
时而,24,1.0
时节,579,1.0
时装,106,1.0
时速,1117,0.25
时间,899,1.0
时间表,899,1.0
时隔,262,1.0
时髦,1037,1.0
旷课,545,1.0
旺,726,0.0
旺季,579,1.0
旺盛,726,0.0
昂贵,527,1.0
昆虫,401,1.0
昌盛,605,1.0
明亮,362,1.0
明天,23,1.0
明媚,304,0.0
明年,390,0.25
明日,23,1.0
明明,128,1.0
明星,542,1.0
明显,49,0.5
明智,821,1.0
明朗,611,0.75
